store_id,brand,category,product_id,product_name,daily_revenue,avg_unit_price,orders_count,lag_1_qty,lag_7_qty,lag_14_qty,lag_30_qty,roll_7_mean,roll_7_sum,roll_14_mean,roll_14_sum,roll_30_mean,roll_30_sum,roll_30_std,cum_qty,cum_revenue,growth_rate,cat_total_qty,cat_price_mean,cat_share,brand_total_qty,brand_price_mean,brand_share,day,week,month,year,day_of_week,is_weekend,is_month_start,is_month_end,dayofweek,predicted_qty
2312.0,"Anne, Mammen and Khatri",Pet Care,707935,Cat Food,1641.800048828125,820.9000244140625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1641.800048828125,0,2.0,820.9000244140625,1.0,2.0,820.9000244140625,1.0,9,27,7,2023,6,1,0,0,6,1.9999992
2313.0,Deo-Kamdar,Grocery & Staples,901144,Sugar,340.3599853515625,340.3599853515625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,340.3599853515625,0,1.0,340.3599853515625,1.0,1.0,340.3599853515625,1.0,31,35,8,2023,3,0,0,1,3,1.0000213
2314.0,"Vaidya, Amble and Palla",Grocery & Staples,903336,Pulses,551.8800048828125,551.8800048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,551.8800048828125,0,1.0,551.8800048828125,1.0,1.0,551.8800048828125,1.0,10,49,12,2023,6,1,0,0,6,1.0000213
2317.0,Chauhan-Sabharwal,Pet Care,373536,Dog Food,1482.5100402832031,494.1700134277344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1482.5100402832031,0,3.0,494.1700134277344,1.0,3.0,494.1700134277344,1.0,20,16,4,2024,5,1,0,0,5,2.9999766
2318.0,Kala-Vig,Snacks & Munchies,378230,Nuts,499.259994506836,166.4199981689453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,499.259994506836,0,3.0,166.4199981689453,1.0,3.0,166.4199981689453,1.0,27,13,3,2024,2,0,0,0,2,2.9999766
2319.0,Baral Group,Instant & Frozen Food,33955,Frozen Pizza,372.1600036621094,186.0800018310547,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,372.1600036621094,0,2.0,186.0800018310547,1.0,2.0,186.0800018310547,1.0,5,23,6,2024,2,0,0,0,2,1.9999992
2321.0,"Wali, Virk and Iyer",Dairy & Breakfast,89084,Milk,1197.6600341796875,598.8300170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1197.6600341796875,0,2.0,598.8300170898438,1.0,2.0,598.8300170898438,1.0,22,25,6,2023,3,0,0,0,3,1.9999992
2324.0,Parsa-Bala,Pharmacy,851978,Vitamins,2147.159912109375,715.719970703125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2147.159912109375,0,3.0,715.719970703125,1.0,3.0,715.719970703125,1.0,19,25,6,2024,2,0,0,0,2,2.9999766
2325.0,Khurana and Sons,Grocery & Staples,937542,Wheat Flour,97.04000091552734,97.04000091552734,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.04000091552734,0,1.0,97.04000091552734,1.0,1.0,97.04000091552734,1.0,14,15,4,2024,6,1,0,0,6,1.0000213
2327.0,"Shankar, Nadkarni and Kumer",Fruits & Vegetables,871592,Carrots,870.2899780273438,870.2899780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,870.2899780273438,0,1.0,870.2899780273438,1.0,1.0,870.2899780273438,1.0,16,20,5,2024,3,0,0,0,3,1.0000213
2328.0,"Andra, Mander and Kari",Snacks & Munchies,592784,Biscuits,841.0500183105469,280.3500061035156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,841.0500183105469,0,3.0,280.3500061035156,1.0,3.0,280.3500061035156,1.0,12,50,12,2023,1,0,0,0,1,2.9999766
2329.0,"Biswas, Kapoor and Patel",Personal Care,140489,Soap,1300.4000244140625,650.2000122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1300.4000244140625,0,2.0,650.2000122070312,1.0,2.0,650.2000122070312,1.0,24,51,12,2023,6,1,0,0,6,1.9999992
2330.0,Rout-Sarna,Dairy & Breakfast,217710,Eggs,117.18000030517578,58.59000015258789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.18000030517578,0,2.0,58.59000015258789,1.0,2.0,58.59000015258789,1.0,8,36,9,2024,6,1,0,0,6,1.9999992
2332.0,"Basu, Rout and Mistry",Cold Drinks & Juices,300159,Cola,44.34999847412109,44.34999847412109,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.34999847412109,0,1.0,44.34999847412109,1.0,1.0,44.34999847412109,1.0,15,20,5,2023,0,0,0,0,0,1.0000213
2338.0,Chandran-Dass,Fruits & Vegetables,654297,Potatoes,13.25,13.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.25,0,1.0,13.25,1.0,1.0,13.25,1.0,14,33,8,2023,0,0,0,0,0,1.0000213
2339.0,Bose-Pandit,Grocery & Staples,354409,Pulses,975.2399597167968,325.0799865722656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,975.2399597167968,0,3.0,325.0799865722656,1.0,3.0,325.0799865722656,1.0,2,18,5,2023,1,0,0,0,1,2.9999766
2342.0,"Balan, Patel and Mall",Fruits & Vegetables,552883,Potatoes,888.1599731445312,888.1599731445312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,888.1599731445312,0,1.0,888.1599731445312,1.0,1.0,888.1599731445312,1.0,26,34,8,2023,5,1,0,0,5,1.0000213
2343.0,Munshi-Grewal,Personal Care,34200,Lotion,639.5999755859375,319.79998779296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,639.5999755859375,0,2.0,319.79998779296875,1.0,2.0,319.79998779296875,1.0,10,41,10,2024,3,0,0,0,3,1.9999992
2344.0,"Karan, Bandi and Acharya",Cold Drinks & Juices,712003,Cola,671.6799926757812,671.6799926757812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,671.6799926757812,0,1.0,671.6799926757812,1.0,1.0,671.6799926757812,1.0,27,30,7,2024,5,1,0,0,5,1.0000213
2346.0,Memon-Barad,Grocery & Staples,679865,Wheat Flour,695.8200073242188,347.9100036621094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,695.8200073242188,0,2.0,347.9100036621094,1.0,2.0,347.9100036621094,1.0,4,10,3,2024,0,0,0,0,0,1.9999992
2347.0,Kothari-Datta,Instant & Frozen Food,689769,Frozen Vegetables,93.23999786376952,46.619998931884766,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.23999786376952,0,2.0,46.619998931884766,1.0,2.0,46.619998931884766,1.0,27,43,10,2023,4,0,0,0,4,1.9999992
2348.0,"Bains, Deol and Vaidya",Dairy & Breakfast,146840,Bread,2360.5499267578125,786.8499755859375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2360.5499267578125,0,3.0,786.8499755859375,1.0,3.0,786.8499755859375,1.0,8,28,7,2024,0,0,0,0,0,2.9999766
2357.0,Kala-Vig,Snacks & Munchies,378230,Nuts,166.4199981689453,166.4199981689453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.4199981689453,0,1.0,166.4199981689453,1.0,1.0,166.4199981689453,1.0,4,31,8,2024,6,1,0,0,6,1.0000213
2361.0,"Kibe, Contractor and Randhawa",Personal Care,112390,Toothpaste,2633.93994140625,877.97998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2633.93994140625,0,3.0,877.97998046875,1.0,3.0,877.97998046875,1.0,10,37,9,2024,1,0,0,0,1,2.9999766
2363.0,"Gera, Narang and Karpe",Household Care,739534,Toilet Cleaner,2983.679992675781,994.5599975585938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2983.679992675781,0,3.0,994.5599975585938,1.0,3.0,994.5599975585938,1.0,14,41,10,2023,5,1,0,0,5,2.9999766
2364.0,Jha Group,Snacks & Munchies,578097,Nuts,535.219970703125,267.6099853515625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,535.219970703125,0,2.0,267.6099853515625,1.0,2.0,267.6099853515625,1.0,9,23,6,2024,6,1,0,0,6,1.9999992
2365.0,Ramesh-Jain,Cold Drinks & Juices,378287,Lemonade,998.519989013672,332.8399963378906,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,998.519989013672,0,3.0,332.8399963378906,1.0,3.0,332.8399963378906,1.0,6,6,2,2024,1,0,0,0,1,2.9999766
2367.0,Bhattacharyya PLC,Cold Drinks & Juices,228286,Cola,537.2400054931641,179.0800018310547,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,537.2400054931641,0,3.0,179.0800018310547,1.0,3.0,179.0800018310547,1.0,14,28,7,2023,4,0,0,0,4,2.9999766
2372.0,Palla LLC,Cold Drinks & Juices,667163,Orange Juice,1323.600036621094,441.2000122070313,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1323.600036621094,0,3.0,441.2000122070313,1.0,3.0,441.2000122070313,1.0,10,19,5,2023,2,0,0,0,2,2.9999766
2373.0,Hayre-Shere,Cold Drinks & Juices,328457,Mango Drink,858.5700073242188,858.5700073242188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,858.5700073242188,0,1.0,858.5700073242188,1.0,1.0,858.5700073242188,1.0,21,47,11,2023,1,0,0,0,1,1.0000213
2375.0,"Parikh, Oak and Kara",Household Care,704868,Detergent,193.4600067138672,193.4600067138672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.4600067138672,0,1.0,193.4600067138672,1.0,1.0,193.4600067138672,1.0,17,20,5,2023,2,0,0,0,2,1.0000213
2377.0,Sidhu PLC,Dairy & Breakfast,324809,Bread,1216.0,608.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1216.0,0,2.0,608.0,1.0,2.0,608.0,1.0,29,26,6,2024,5,1,0,0,5,1.9999992
2380.0,Balan-Madan,Pharmacy,673058,Cough Syrup,2297.280029296875,765.760009765625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2297.280029296875,0,3.0,765.760009765625,1.0,3.0,765.760009765625,1.0,8,10,3,2024,4,0,0,0,4,2.9999766
2381.0,"Taneja, Kala and Kota",Snacks & Munchies,481843,Chocolates,595.3599853515625,297.67999267578125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,595.3599853515625,0,2.0,297.67999267578125,1.0,2.0,297.67999267578125,1.0,13,2,1,2024,5,1,0,0,5,1.9999992
2383.0,Shetty-Bora,Dairy & Breakfast,67197,Butter,1656.6000366210938,552.2000122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1656.6000366210938,0,3.0,552.2000122070312,1.0,3.0,552.2000122070312,1.0,23,34,8,2023,2,0,0,0,2,2.9999766
2384.0,"Gera, Narang and Karpe",Household Care,739534,Toilet Cleaner,1989.1199951171875,994.5599975585938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1989.1199951171875,0,2.0,994.5599975585938,1.0,2.0,994.5599975585938,1.0,15,24,6,2023,3,0,0,0,3,1.9999992
2386.0,Sastry-Issac,Cold Drinks & Juices,194682,Iced Tea,2736.8699340820312,912.2899780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2736.8699340820312,0,3.0,912.2899780273438,1.0,3.0,912.2899780273438,1.0,29,35,8,2023,1,0,0,0,1,2.9999766
2387.0,"Grewal, Swamy and Dayal",Grocery & Staples,764014,Salt,612.0399780273438,612.0399780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,612.0399780273438,0,1.0,612.0399780273438,1.0,1.0,612.0399780273438,1.0,7,49,12,2023,3,0,0,0,3,1.0000213
2391.0,Chhabra-Agrawal,Fruits & Vegetables,847349,Potatoes,2343.2400512695312,781.0800170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2343.2400512695312,0,3.0,781.0800170898438,1.0,3.0,781.0800170898438,1.0,16,15,4,2023,6,1,0,0,6,2.9999766
2392.0,Mandal LLC,Personal Care,366066,Soap,2755.7400512695312,918.5800170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2755.7400512695312,0,3.0,918.5800170898438,1.0,3.0,918.5800170898438,1.0,2,36,9,2024,0,0,0,0,0,2.9999766
2393.0,"Jhaveri, Kata and Kapur",Grocery & Staples,644847,Salt,1245.6199951171875,622.8099975585938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1245.6199951171875,0,2.0,622.8099975585938,1.0,2.0,622.8099975585938,1.0,12,37,9,2024,3,0,0,0,3,1.9999992
2394.0,"Balan, Patel and Mall",Fruits & Vegetables,552883,Potatoes,888.1599731445312,888.1599731445312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,888.1599731445312,0,1.0,888.1599731445312,1.0,1.0,888.1599731445312,1.0,2,31,8,2023,2,0,0,0,2,1.0000213
2395.0,Raja and Sons,Pet Care,771228,Pet Treats,166.36000061035156,83.18000030517578,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,166.36000061035156,0,2.0,83.18000030517578,1.0,2.0,83.18000030517578,1.0,2,48,12,2023,5,1,0,0,5,1.9999992
2397.0,Sidhu PLC,Dairy & Breakfast,324809,Bread,1824.0,608.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1824.0,0,3.0,608.0,1.0,3.0,608.0,1.0,11,41,10,2024,4,0,0,0,4,2.9999766
2398.0,Edwin and Sons,Pharmacy,837480,Cough Syrup,434.7999877929688,217.3999938964844,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,434.7999877929688,0,2.0,217.3999938964844,1.0,2.0,217.3999938964844,1.0,16,46,11,2023,3,0,0,0,3,1.9999992
2400.0,"Kadakia, Mohan and Sathe",Personal Care,803607,Soap,949.72998046875,949.72998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,949.72998046875,0,1.0,949.72998046875,1.0,1.0,949.72998046875,1.0,19,38,9,2023,1,0,0,0,1,1.0000213
2402.0,"Apte, Soman and Raju",Pharmacy,566052,Pain Reliever,261.90000915527344,87.30000305175781,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,261.90000915527344,0,3.0,87.30000305175781,1.0,3.0,87.30000305175781,1.0,20,25,6,2023,1,0,0,0,1,2.9999766
2403.0,"Wali, Virk and Iyer",Dairy & Breakfast,89084,Milk,1197.6600341796875,598.8300170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1197.6600341796875,0,2.0,598.8300170898438,1.0,2.0,598.8300170898438,1.0,15,7,2,2024,3,0,0,0,3,1.9999992
2404.0,Gupta Ltd,Cold Drinks & Juices,561860,Orange Juice,874.780029296875,874.780029296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,874.780029296875,0,1.0,874.780029296875,1.0,1.0,874.780029296875,1.0,26,13,3,2024,1,0,0,0,1,1.0000213
2405.0,Nazareth Ltd,Grocery & Staples,120532,Wheat Flour,697.530029296875,697.530029296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,697.530029296875,0,1.0,697.530029296875,1.0,1.0,697.530029296875,1.0,2,14,4,2024,1,0,0,0,1,1.0000213
2406.0,"Bahl, Jaggi and Nath",Grocery & Staples,487931,Sugar,2127.2400512695312,709.0800170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2127.2400512695312,0,3.0,709.0800170898438,1.0,3.0,709.0800170898438,1.0,4,14,4,2023,1,0,0,0,1,2.9999766
2407.0,Morar-Mistry,Baby Care,4452,Baby Wipes,509.6400146484375,169.8800048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,509.6400146484375,0,3.0,169.8800048828125,1.0,3.0,169.8800048828125,1.0,22,4,1,2024,0,0,0,0,0,2.9999766
2408.0,Dubey-Sarin,Pet Care,120385,Pet Treats,1793.7299194335938,597.9099731445312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1793.7299194335938,0,3.0,597.9099731445312,1.0,3.0,597.9099731445312,1.0,11,11,3,2024,0,0,0,0,0,2.9999766
2412.0,Chhabra-Agrawal,Fruits & Vegetables,847349,Potatoes,1562.1600341796875,781.0800170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1562.1600341796875,0,2.0,781.0800170898438,1.0,2.0,781.0800170898438,1.0,30,48,11,2023,3,0,0,1,3,1.9999992
2415.0,"Balan, Samra and Sekhon",Personal Care,647462,Lotion,652.8400268554688,326.4200134277344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,652.8400268554688,0,2.0,326.4200134277344,1.0,2.0,326.4200134277344,1.0,1,5,2,2024,3,0,1,0,3,1.9999992
2416.0,Sehgal-Nagarajan,Baby Care,953175,Baby Food,450.4200134277344,225.2100067138672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,450.4200134277344,0,2.0,225.2100067138672,1.0,2.0,225.2100067138672,1.0,20,42,10,2023,4,0,0,0,4,1.9999992
2418.0,"Roy, Seth and Patla",Snacks & Munchies,690565,Cookies,1902.5400390625,951.27001953125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1902.5400390625,0,2.0,951.27001953125,1.0,2.0,951.27001953125,1.0,21,51,12,2023,3,0,0,0,3,1.9999992
2420.0,"Krishna, Bail and Dyal",Pet Care,564692,Cat Food,646.9499816894532,215.6499938964844,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,646.9499816894532,0,3.0,215.6499938964844,1.0,3.0,215.6499938964844,1.0,21,12,3,2023,1,0,0,0,1,2.9999766
2421.0,Kara-Golla,Pharmacy,114414,Vitamins,2496.179992675781,832.0599975585938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2496.179992675781,0,3.0,832.0599975585938,1.0,3.0,832.0599975585938,1.0,7,27,7,2024,6,1,0,0,6,2.9999766
2425.0,"Biswas, Kapoor and Patel",Personal Care,140489,Soap,1300.4000244140625,650.2000122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1300.4000244140625,0,2.0,650.2000122070312,1.0,2.0,650.2000122070312,1.0,23,38,9,2023,5,1,0,0,5,1.9999992
2426.0,"Doshi, Sarraf and Sama",Fruits & Vegetables,965755,Bananas,532.5700073242188,532.5700073242188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,532.5700073242188,0,1.0,532.5700073242188,1.0,1.0,532.5700073242188,1.0,14,28,7,2024,6,1,0,0,6,1.0000213
2427.0,Nagar LLC,Snacks & Munchies,567671,Biscuits,836.9600219726562,418.4800109863281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,836.9600219726562,0,2.0,418.4800109863281,1.0,2.0,418.4800109863281,1.0,4,18,5,2024,5,1,0,0,5,1.9999992
2430.0,Sabharwal-Mital,Instant & Frozen Food,621677,Frozen Biryani,317.79998779296875,317.79998779296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,317.79998779296875,0,1.0,317.79998779296875,1.0,1.0,317.79998779296875,1.0,27,9,2,2024,1,0,0,0,1,1.0000213
2434.0,Khurana and Sons,Grocery & Staples,937542,Wheat Flour,97.04000091552734,97.04000091552734,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97.04000091552734,0,1.0,97.04000091552734,1.0,1.0,97.04000091552734,1.0,13,46,11,2023,0,0,0,0,0,1.0000213
2438.0,Ram-Suri,Pharmacy,240179,Cough Syrup,181.1199951171876,90.55999755859376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,181.1199951171876,0,2.0,90.55999755859376,1.0,2.0,90.55999755859376,1.0,31,22,5,2024,4,0,0,1,4,1.9999992
2440.0,Majumdar PLC,Pet Care,661577,Cat Food,720.9500122070312,720.9500122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,720.9500122070312,0,1.0,720.9500122070312,1.0,1.0,720.9500122070312,1.0,17,25,6,2024,0,0,0,0,0,1.0000213
2442.0,Handa PLC,Dairy & Breakfast,41853,Curd,910.4400024414062,910.4400024414062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,910.4400024414062,0,1.0,910.4400024414062,1.0,1.0,910.4400024414062,1.0,8,19,5,2023,0,0,0,0,0,1.0000213
2443.0,Mangal-Sathe,Household Care,455755,Detergent,88.18000030517578,44.09000015258789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.18000030517578,0,2.0,44.09000015258789,1.0,2.0,44.09000015258789,1.0,2,5,2,2024,4,0,0,0,4,1.9999992
2444.0,Pillay-Ahuja,Pet Care,642612,Pet Treats,517.030029296875,517.030029296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,517.030029296875,0,1.0,517.030029296875,1.0,1.0,517.030029296875,1.0,22,8,2,2024,3,0,0,0,3,1.0000213
2445.0,Kaur-Gola,Personal Care,672059,Toothpaste,1345.4599609375,672.72998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1345.4599609375,0,2.0,672.72998046875,1.0,2.0,672.72998046875,1.0,26,21,5,2024,6,1,0,0,6,1.9999992
2448.0,Morar-Mistry,Baby Care,4452,Baby Wipes,509.6400146484375,169.8800048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,509.6400146484375,0,3.0,169.8800048828125,1.0,3.0,169.8800048828125,1.0,9,41,10,2023,0,0,0,0,0,2.9999766
2449.0,Ram-Suri,Pharmacy,240179,Cough Syrup,90.55999755859376,90.55999755859376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.55999755859376,0,1.0,90.55999755859376,1.0,1.0,90.55999755859376,1.0,13,24,6,2023,1,0,0,0,1,1.0000213
2453.0,Roy-Char,Dairy & Breakfast,880510,Bread,1902.8599853515625,951.4299926757812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1902.8599853515625,0,2.0,951.4299926757812,1.0,2.0,951.4299926757812,1.0,8,32,8,2024,3,0,0,0,3,1.9999992
2456.0,"Wali, Virk and Iyer",Dairy & Breakfast,89084,Milk,1796.4900512695312,598.8300170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1796.4900512695312,0,3.0,598.8300170898438,1.0,3.0,598.8300170898438,1.0,6,14,4,2023,3,0,0,0,3,2.9999766
2459.0,Dalal-Shan,Personal Care,63769,Lotion,1756.1400146484375,878.0700073242188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1756.1400146484375,0,2.0,878.0700073242188,1.0,2.0,878.0700073242188,1.0,1,22,6,2024,5,1,1,0,5,1.9999992
2461.0,Munshi-Grewal,Personal Care,34200,Lotion,639.5999755859375,319.79998779296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,639.5999755859375,0,2.0,319.79998779296875,1.0,2.0,319.79998779296875,1.0,19,46,11,2023,6,1,0,0,6,1.9999992
2462.0,Dasgupta PLC,Dairy & Breakfast,337168,Eggs,545.489990234375,545.489990234375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,545.489990234375,0,1.0,545.489990234375,1.0,1.0,545.489990234375,1.0,24,47,11,2023,4,0,0,0,4,1.0000213
2463.0,"Sibal, Bhatnagar and Rajan",Personal Care,684939,Lotion,727.9500122070312,727.9500122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,727.9500122070312,0,1.0,727.9500122070312,1.0,1.0,727.9500122070312,1.0,25,17,4,2023,1,0,0,0,1,1.0000213
2464.0,Cherian-Dara,Grocery & Staples,876139,Pulses,415.75,415.75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,415.75,0,1.0,415.75,1.0,1.0,415.75,1.0,24,17,4,2023,0,0,0,0,0,1.0000213
2468.0,Mann-Kapadia,Snacks & Munchies,563740,Chips,96.33000183105467,96.33000183105467,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.33000183105467,0,1.0,96.33000183105467,1.0,1.0,96.33000183105467,1.0,18,3,1,2024,3,0,0,0,3,1.0000213
2470.0,"Ramanathan, Agarwal and Baria",Grocery & Staples,721521,Rice,1252.1700439453125,417.3900146484375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1252.1700439453125,0,3.0,417.3900146484375,1.0,3.0,417.3900146484375,1.0,26,43,10,2024,5,1,0,0,5,2.9999766
2471.0,Edwin and Sons,Pharmacy,837480,Cough Syrup,217.3999938964844,217.3999938964844,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,217.3999938964844,0,1.0,217.3999938964844,1.0,1.0,217.3999938964844,1.0,10,41,10,2024,3,0,0,0,3,1.0000213
