store_id,product_id,daily_revenue,orders_count,high_value_item_ratio,avg_unit_price,lag_1_qty,lag_7_qty,lag_14_qty,lag_30_qty,rolling_7_mean_qty,rolling_7_sum_qty,rolling_14_mean_qty,rolling_14_sum_qty,rolling_30_mean_qty,rolling_30_sum_qty,cumulative_qty,cumulative_revenue,rolling_30_std_qty,qty_growth_rate,day,month,year,day_of_week,is_weekend,is_month_start,is_month_end,week,dayofweek,predicted_qty
707,449106,97.0999984741211,1,0.0,48.54999923706055,,,,,,,,,,,2.0,97.0999984741211,,,18,10,2023,2,0,False,False,42,2,2.0000315
708,492958,84.19999694824219,1,0.0,84.19999694824219,,,,,,,,,,,1.0,84.19999694824219,,,31,3,2024,6,1,False,True,13,6,0.999976
710,313754,273.20001220703125,1,0.0,136.60000610351562,,,,,,,,,,,2.0,273.20001220703125,,,13,7,2023,3,0,False,False,28,3,1.9994109
712,679284,1755.780029296875,1,1.0,877.8900146484375,,,,,,,,,,,2.0,1755.780029296875,,,31,10,2023,1,0,False,True,44,1,2.0000057
714,56589,517.77001953125,1,0.0,517.77001953125,,,,,,,,,,,1.0,517.77001953125,,,31,1,2024,2,0,False,True,5,2,1.000039
721,552496,1524.0,1,0.0,508.0,,,,,,,,,,,3.0,1524.0,,,22,11,2023,2,0,False,False,47,2,3.0000198
723,760684,71.5999984741211,1,0.0,71.5999984741211,,,,,,,,,,,1.0,71.5999984741211,,,15,6,2023,3,0,False,False,24,3,1.0000648
724,968887,40.70000076293945,1,0.0,40.70000076293945,,,,,,,,,,,1.0,40.70000076293945,,,26,5,2023,4,0,False,False,21,4,1.0000336
728,799459,2556.06005859375,1,1.0,852.02001953125,,,,,,,,,,,3.0,2556.06005859375,,,15,8,2023,1,0,False,False,33,1,3.0000095
731,51036,1863.2199707031248,1,1.0,931.6099853515624,,,,,,,,,,,2.0,1863.2199707031248,,,8,5,2023,0,0,False,False,19,0,2.0000012
736,667163,1323.600036621094,1,0.0,441.2000122070313,,,,,,,,,,,3.0,1323.600036621094,,,31,8,2023,3,0,False,True,35,3,3.0000587
738,891833,986.3800048828126,1,0.0,493.1900024414063,,,,,,,,,,,2.0,986.3800048828126,,,2,10,2023,0,0,False,False,40,0,1.9998918
741,706112,957.5800170898438,1,0.0,478.7900085449219,,,,,,,,,,,2.0,957.5800170898438,,,13,1,2024,5,1,False,False,2,5,1.9998784
742,52729,948.0599670410156,1,0.0,316.0199890136719,,,,,,,,,,,3.0,948.0599670410156,,,7,9,2024,5,1,False,False,36,5,3.0000603
744,91670,878.47998046875,1,0.0,439.239990234375,,,,,,,,,,,2.0,878.47998046875,,,30,10,2023,0,0,False,False,44,0,1.9998901
746,723678,675.4600219726562,1,0.0,675.4600219726562,,,,,,,,,,,1.0,675.4600219726562,,,8,5,2024,2,0,False,False,19,2,1.0000346
747,848226,628.769989013672,1,0.0,209.58999633789065,,,,,,,,,,,3.0,628.769989013672,,,5,5,2023,4,0,False,False,18,4,2.9999394
752,183929,2216.219970703125,1,0.0,738.739990234375,,,,,,,,,,,3.0,2216.219970703125,,,9,3,2024,5,1,False,False,10,5,3.0000095
753,903336,551.8800048828125,1,0.0,551.8800048828125,,,,,,,,,,,1.0,551.8800048828125,,,1,7,2023,5,1,True,False,26,5,1.0000362
754,659290,958.019989013672,1,0.0,319.3399963378906,,,,,,,,,,,3.0,958.019989013672,,,10,9,2023,6,1,False,False,36,6,3.0000732
756,757274,294.95999908447266,1,0.0,98.31999969482422,,,,,,,,,,,3.0,294.95999908447266,,,6,8,2024,1,0,False,False,32,1,3.000244
757,684939,1455.9000244140625,1,0.0,727.9500122070312,,,,,,,,,,,2.0,1455.9000244140625,,,28,9,2023,3,0,False,False,39,3,2.0000103
759,305754,1959.97998046875,1,1.0,979.989990234375,,,,,,,,,,,2.0,1959.97998046875,,,15,9,2023,4,0,False,False,37,4,2.0000098
761,962054,33.720001220703125,1,0.0,16.860000610351562,,,,,,,,,,,2.0,33.720001220703125,,,28,3,2023,1,0,False,False,13,1,1.9996961
763,859361,432.3900146484375,1,0.0,432.3900146484375,,,,,,,,,,,1.0,432.3900146484375,,,26,8,2023,5,1,False,False,34,5,0.9999485
765,723678,2026.3800659179688,1,0.0,675.4600219726562,,,,,,,,,,,3.0,2026.3800659179688,,,22,9,2023,4,0,False,False,38,4,3.0000095
766,564692,646.9499816894532,1,0.0,215.6499938964844,,,,,,,,,,,3.0,646.9499816894532,,,2,9,2024,0,0,False,False,36,0,3.0000696
767,927651,1280.1600036621094,1,0.0,426.7200012207031,,,,,,,,,,,3.0,1280.1600036621094,,,26,6,2024,2,0,False,False,26,2,2.999982
768,264803,995.97998046875,1,1.0,995.97998046875,,,,,,,,,,,1.0,995.97998046875,,,21,12,2023,3,0,False,False,51,3,1.000037
769,760828,563.4500122070312,1,0.0,563.4500122070312,,,,,,,,,,,1.0,563.4500122070312,,,13,5,2024,0,0,False,False,20,0,1.0000346
773,604184,1192.6499633789065,1,0.0,397.5499877929688,,,,,,,,,,,3.0,1192.6499633789065,,,11,1,2024,3,0,False,False,2,3,2.99986
774,36412,1193.039978027344,1,0.0,397.6799926757813,,,,,,,,,,,3.0,1193.039978027344,,,3,6,2024,0,0,False,False,23,0,2.9998708
775,473647,129.14999771118164,1,0.0,43.04999923706055,,,,,,,,,,,3.0,129.14999771118164,,,19,8,2023,5,1,False,False,33,5,2.999991
776,990993,791.1000366210938,1,0.0,263.70001220703125,,,,,,,,,,,3.0,791.1000366210938,,,29,7,2024,0,0,False,False,31,0,2.9999936
777,451812,1592.5499267578125,1,0.0,530.8499755859375,,,,,,,,,,,3.0,1592.5499267578125,,,6,5,2024,0,0,False,False,19,0,3.0000198
778,970529,1654.8800048828125,1,1.0,827.4400024414062,,,,,,,,,,,2.0,1654.8800048828125,,,12,2,2024,0,0,False,False,7,0,2.0000248
779,798639,422.5,1,0.0,211.25,,,,,,,,,,,2.0,422.5,,,28,5,2024,1,0,False,False,22,1,2.0000591
781,120532,2092.590087890625,1,0.0,697.530029296875,,,,,,,,,,,3.0,2092.590087890625,,,23,10,2024,2,0,False,False,43,2,3.0000095
782,140489,1950.6000366210935,1,0.0,650.2000122070312,,,,,,,,,,,3.0,1950.6000366210935,,,4,8,2023,4,0,False,False,31,4,2.9994392
784,721521,834.780029296875,1,0.0,417.3900146484375,,,,,,,,,,,2.0,834.780029296875,,,8,9,2023,4,0,False,False,36,4,1.9999684
787,14145,1892.5200805664065,1,0.0,630.8400268554688,,,,,,,,,,,3.0,1892.5200805664065,,,18,6,2024,1,0,False,False,25,1,3.0000198
788,451933,568.9400024414062,1,0.0,568.9400024414062,,,,,,,,,,,1.0,568.9400024414062,,,21,9,2023,3,0,False,False,38,3,1.0000346
789,444361,1645.260009765625,1,1.0,822.6300048828125,,,,,,,,,,,2.0,1645.260009765625,,,16,1,2024,1,0,False,False,3,1,2.0000012
790,883013,989.8800048828124,1,1.0,989.8800048828124,,,,,,,,,,,1.0,989.8800048828124,,,9,6,2024,6,1,False,False,23,6,1.000037
792,67197,1656.6000366210938,1,0.0,552.2000122070312,,,,,,,,,,,3.0,1656.6000366210938,,,22,7,2024,0,0,False,False,30,0,3.0000198
793,644847,1245.6199951171875,1,0.0,622.8099975585938,,,,,,,,,,,2.0,1245.6199951171875,,,20,9,2024,4,0,False,False,38,4,1.9999791
794,532965,921.6900329589844,1,0.0,307.2300109863281,,,,,,,,,,,3.0,921.6900329589844,,,25,9,2023,0,0,False,False,39,0,3.0000849
795,82484,1829.7600097656248,1,1.0,914.8800048828124,,,,,,,,,,,2.0,1829.7600097656248,,,11,5,2024,5,1,False,False,19,5,2.0000012
797,444361,822.6300048828125,1,1.0,822.6300048828125,,,,,,,,,,,1.0,822.6300048828125,,,28,5,2024,1,0,False,False,22,1,1.0000241
798,798639,211.25,1,0.0,211.25,,,,,,,,,,,1.0,211.25,,,30,5,2023,1,0,False,False,22,1,1.0000564
800,859361,864.780029296875,1,0.0,432.3900146484375,,,,,,,,,,,2.0,864.780029296875,,,18,3,2024,0,0,False,False,12,0,1.99989
801,120532,697.530029296875,1,0.0,697.530029296875,,,,,,,,,,,1.0,697.530029296875,,,9,2,2024,4,0,False,False,6,4,1.000039
802,500739,359.9800109863281,1,0.0,359.9800109863281,,,,,,,,,,,1.0,359.9800109863281,,,15,4,2024,0,0,False,False,16,0,1.000034
805,196719,435.0,1,0.0,217.5,,,,,,,,,,,2.0,435.0,,,12,11,2023,6,1,False,False,45,6,1.9998653
806,871592,1740.5799560546875,1,1.0,870.2899780273438,,,,,,,,,,,2.0,1740.5799560546875,,,9,4,2023,6,1,False,False,14,6,2.0000248
810,993331,102.44000244140624,1,0.0,102.44000244140624,,,,,,,,,,,1.0,102.44000244140624,,,11,8,2023,4,0,False,False,32,4,1.0000583
811,124290,118.95000457763672,1,0.0,39.650001525878906,,,,,,,,,,,3.0,118.95000457763672,,,4,5,2023,3,0,False,False,18,3,3.00005
813,876139,1247.25,1,0.0,415.75,,,,,,,,,,,3.0,1247.25,,,16,2,2024,4,0,False,False,7,4,2.9998949
814,880510,1902.8599853515625,1,1.0,951.4299926757812,,,,,,,,,,,2.0,1902.8599853515625,,,24,8,2023,3,0,False,False,34,3,2.0000248
817,677542,637.8300018310548,1,0.0,212.6100006103516,,,,,,,,,,,3.0,637.8300018310548,,,21,9,2024,5,1,False,False,38,5,2.9997845
818,615545,1344.480010986328,1,0.0,448.1600036621094,,,,,,,,,,,3.0,1344.480010986328,,,20,3,2024,2,0,False,False,12,2,3.0000587
819,563740,192.66000366210932,1,0.0,96.33000183105467,,,,,,,,,,,2.0,192.66000366210932,,,1,6,2024,5,1,True,False,22,5,2.0000584
823,853932,941.1900024414062,1,1.0,941.1900024414062,,,,,,,,,,,1.0,941.1900024414062,,,11,7,2024,3,0,False,False,28,3,1.0000241
826,611575,482.05999755859375,1,0.0,482.05999755859375,,,,,,,,,,,1.0,482.05999755859375,,,19,11,2023,6,1,False,False,46,6,0.99994516
827,365132,229.3800048828125,1,0.0,229.3800048828125,,,,,,,,,,,1.0,229.3800048828125,,,16,10,2023,0,0,False,False,42,0,1.0000188
831,954722,616.4500122070312,1,0.0,616.4500122070312,,,,,,,,,,,1.0,616.4500122070312,,,1,2,2024,3,0,True,False,5,3,1.0000362
833,187399,106.9800033569336,1,0.0,53.4900016784668,,,,,,,,,,,2.0,106.9800033569336,,,17,10,2024,3,0,False,False,42,3,2.0013776
835,891833,986.3800048828126,1,0.0,493.1900024414063,,,,,,,,,,,2.0,986.3800048828126,,,15,10,2024,1,0,False,False,42,1,1.9998918
836,124290,118.95000457763672,1,0.0,39.650001525878906,,,,,,,,,,,3.0,118.95000457763672,,,18,1,2024,3,0,False,False,3,3,3.000067
838,500633,309.0,1,0.0,154.5,,,,,,,,,,,2.0,309.0,,,27,2,2024,1,0,False,False,9,1,2.0000215
839,131136,75.5999984741211,1,0.0,37.79999923706055,,,,,,,,,,,2.0,75.5999984741211,,,30,9,2024,0,0,False,True,40,0,2.0000525
843,131937,575.6199951171874,1,0.0,287.8099975585937,,,,,,,,,,,2.0,575.6199951171874,,,10,4,2024,2,0,False,False,15,2,2.0000315
845,435929,1713.780029296875,1,1.0,856.8900146484375,,,,,,,,,,,2.0,1713.780029296875,,,13,8,2024,1,0,False,False,33,1,2.0000012
847,228286,358.1600036621094,1,0.0,179.0800018310547,,,,,,,,,,,2.0,358.1600036621094,,,14,9,2023,3,0,False,False,37,3,1.9999616
848,784673,1474.1700439453125,1,0.0,491.3900146484375,,,,,,,,,,,3.0,1474.1700439453125,,,2,10,2024,2,0,False,False,40,2,3.0000494
850,123983,785.6699829101562,1,1.0,785.6699829101562,,,,,,,,,,,1.0,785.6699829101562,,,19,4,2023,2,0,False,False,16,2,1.0000241
851,313754,273.20001220703125,1,0.0,136.60000610351562,,,,,,,,,,,2.0,273.20001220703125,,,6,7,2023,3,0,False,False,27,3,1.9994109
852,444361,1645.260009765625,1,1.0,822.6300048828125,,,,,,,,,,,2.0,1645.260009765625,,,31,7,2023,0,0,False,True,31,0,2.0000012
854,70969,631.7000122070312,1,0.0,631.7000122070312,,,,,,,,,,,1.0,631.7000122070312,,,2,4,2024,1,0,False,False,14,1,1.000039
855,820541,1728.659912109375,1,0.0,576.219970703125,,,,,,,,,,,3.0,1728.659912109375,,,19,10,2024,5,1,False,False,42,5,3.0000198
856,557908,1884.7399902343752,1,1.0,942.3699951171876,,,,,,,,,,,2.0,1884.7399902343752,,,18,10,2023,2,0,False,False,42,2,2.0000057
858,34200,319.79998779296875,1,0.0,319.79998779296875,,,,,,,,,,,1.0,319.79998779296875,,,25,3,2024,0,0,False,False,13,0,1.0000335
862,444361,2467.890014648437,1,1.0,822.6300048828125,,,,,,,,,,,3.0,2467.890014648437,,,8,11,2023,2,0,False,False,45,2,3.0000095
864,937542,291.12000274658203,1,0.0,97.04000091552734,,,,,,,,,,,3.0,291.12000274658203,,,6,11,2023,0,0,False,False,45,0,3.0002425
865,146840,1573.699951171875,1,1.0,786.8499755859375,,,,,,,,,,,2.0,1573.699951171875,,,18,2,2024,6,1,False,False,7,6,2.0000012
866,767398,66.41999816894533,1,0.0,22.13999938964844,,,,,,,,,,,3.0,66.41999816894533,,,6,12,2023,2,0,False,False,49,2,2.9998121
869,328457,858.5700073242188,1,1.0,858.5700073242188,,,,,,,,,,,1.0,858.5700073242188,,,5,5,2023,4,0,False,False,18,4,1.0000241
878,264803,1991.9599609375,1,1.0,995.97998046875,,,,,,,,,,,2.0,1991.9599609375,,,8,9,2024,6,1,False,False,36,6,2.0000188
879,490939,80.25,1,0.0,80.25,,,,,,,,,,,1.0,80.25,,,6,4,2024,5,1,False,False,14,5,1.0000584
881,487931,2127.2400512695312,1,0.0,709.0800170898438,,,,,,,,,,,3.0,2127.2400512695312,,,5,7,2023,2,0,False,False,27,2,3.0000095
883,784673,491.3900146484375,1,0.0,491.3900146484375,,,,,,,,,,,1.0,491.3900146484375,,,22,3,2023,2,0,False,False,12,2,0.9999401
886,298985,551.2799835205079,1,0.0,183.759994506836,,,,,,,,,,,3.0,551.2799835205079,,,13,9,2024,4,0,False,False,37,4,2.999946
892,146840,1573.699951171875,1,1.0,786.8499755859375,,,,,,,,,,,2.0,1573.699951171875,,,23,3,2023,3,0,False,False,12,3,2.0000012
894,532965,307.2300109863281,1,0.0,307.2300109863281,,,,,,,,,,,1.0,307.2300109863281,,,18,9,2023,0,0,False,False,38,0,1.0000291
895,432617,863.1799926757812,1,1.0,863.1799926757812,,,,,,,,,,,1.0,863.1799926757812,,,21,2,2024,2,0,False,False,8,2,1.0000241
901,382511,2107.6199340820312,1,0.0,702.5399780273438,,,,,,,,,,,3.0,2107.6199340820312,,,15,8,2024,3,0,False,False,33,3,3.0000095
902,863930,485.1400146484375,1,0.0,242.57000732421875,,,,,,,,,,,2.0,485.1400146484375,,,30,10,2023,0,0,False,False,44,0,1.9998925
904,9436,265.29000091552734,1,0.0,88.43000030517578,,,,,,,,,,,3.0,265.29000091552734,,,8,4,2024,0,0,False,False,15,0,3.0000675
905,820973,343.5599899291992,1,0.0,114.5199966430664,,,,,,,,,,,3.0,343.5599899291992,,,23,4,2024,1,0,False,False,17,1,2.9999962
906,196719,652.5,1,0.0,217.5,,,,,,,,,,,3.0,652.5,,,11,8,2024,6,1,False,False,32,6,2.9985125
908,451933,568.9400024414062,1,0.0,568.9400024414062,,,,,,,,,,,1.0,568.9400024414062,,,16,6,2024,6,1,False,False,24,6,1.0000346
909,51036,1863.2199707031248,1,1.0,931.6099853515624,,,,,,,,,,,2.0,1863.2199707031248,,,2,6,2024,6,1,False,False,22,6,2.0000012
910,679865,347.9100036621094,1,0.0,347.9100036621094,,,,,,,,,,,1.0,347.9100036621094,,,3,2,2024,5,1,False,False,5,5,1.000034
914,669378,212.13999938964844,1,0.0,212.13999938964844,,,,,,,,,,,1.0,212.13999938964844,,,27,3,2024,2,0,False,False,13,2,1.0000168
916,478531,2476.3800659179688,1,1.0,825.4600219726562,,,,,,,,,,,3.0,2476.3800659179688,,,26,9,2024,3,0,False,False,39,3,3.0000095
917,131748,81.3499984741211,1,0.0,81.3499984741211,,,,,,,,,,,1.0,81.3499984741211,,,18,6,2024,1,0,False,False,25,1,1.0000459
918,34186,1851.3000488281248,1,1.0,925.6500244140624,,,,,,,,,,,2.0,1851.3000488281248,,,17,5,2023,2,0,False,False,20,2,2.0000012
919,669378,212.13999938964844,1,0.0,212.13999938964844,,,,,,,,,,,1.0,212.13999938964844,,,19,5,2023,4,0,False,False,20,4,1.0000168
923,222892,2607.659912109375,1,1.0,869.219970703125,,,,,,,,,,,3.0,2607.659912109375,,,9,7,2024,1,0,False,False,28,1,3.0000095
924,146840,1573.699951171875,1,1.0,786.8499755859375,,,,,,,,,,,2.0,1573.699951171875,,,12,5,2024,6,1,False,False,19,6,2.0000012
926,461804,310.69000244140625,1,0.0,310.69000244140625,,,,,,,,,,,1.0,310.69000244140625,,,16,5,2024,3,0,False,False,20,3,1.0000291
929,435929,2570.6700439453125,1,1.0,856.8900146484375,,,,,,,,,,,3.0,2570.6700439453125,,,27,6,2023,1,0,False,False,26,1,3.0000095
930,532965,307.2300109863281,1,0.0,307.2300109863281,,,,,,,,,,,1.0,307.2300109863281,,,10,12,2023,6,1,False,False,49,6,1.0000291
931,747801,277.760009765625,1,0.0,277.760009765625,,,,,,,,,,,1.0,277.760009765625,,,29,2,2024,3,0,False,True,9,3,1.0000291
933,120532,2092.590087890625,1,0.0,697.530029296875,,,,,,,,,,,3.0,2092.590087890625,,,15,9,2023,4,0,False,False,37,4,3.0000095
937,820973,343.5599899291992,1,0.0,114.5199966430664,,,,,,,,,,,3.0,343.5599899291992,,,2,6,2023,4,0,False,False,22,4,3.0000124
939,799952,2767.920043945313,1,1.0,922.6400146484376,,,,,,,,,,,3.0,2767.920043945313,,,27,3,2023,0,0,False,False,13,0,3.0000095
943,77308,223.2700042724609,1,0.0,223.2700042724609,,,,,,,,,,,1.0,223.2700042724609,,,15,12,2023,4,0,False,False,50,4,1.0000232
944,77308,223.2700042724609,1,0.0,223.2700042724609,,,,,,,,,,,1.0,223.2700042724609,,,9,12,2023,5,1,False,False,49,5,1.0000232
946,194682,1824.5799560546875,1,1.0,912.2899780273438,,,,,,,,,,,2.0,1824.5799560546875,,,2,8,2023,2,0,False,False,31,2,2.0000012
948,15314,1157.699951171875,1,0.0,578.8499755859375,,,,,,,,,,,2.0,1157.699951171875,,,22,10,2023,6,1,False,False,42,6,1.9999899
949,677169,522.0599975585938,1,0.0,261.0299987792969,,,,,,,,,,,2.0,522.0599975585938,,,20,2,2024,1,0,False,False,8,1,2.000971
953,970529,827.4400024414062,1,1.0,827.4400024414062,,,,,,,,,,,1.0,827.4400024414062,,,8,1,2024,0,0,False,False,2,0,1.0000241
954,937542,97.04000091552734,1,0.0,97.04000091552734,,,,,,,,,,,1.0,97.04000091552734,,,19,11,2023,6,1,False,False,46,6,0.9999942
956,993331,204.88000488281247,1,0.0,102.44000244140624,,,,,,,,,,,2.0,204.88000488281247,,,26,11,2023,6,1,False,False,47,6,1.9996767
957,587420,714.8400268554688,1,0.0,357.4200134277344,,,,,,,,,,,2.0,714.8400268554688,,,11,6,2024,1,0,False,False,24,1,1.9999449
959,9436,88.43000030517578,1,0.0,88.43000030517578,,,,,,,,,,,1.0,88.43000030517578,,,2,5,2024,3,0,False,False,18,3,0.9999635
960,799952,922.6400146484376,1,1.0,922.6400146484376,,,,,,,,,,,1.0,922.6400146484376,,,13,9,2024,4,0,False,False,37,4,1.0000241
961,366066,1837.1600341796875,1,1.0,918.5800170898438,,,,,,,,,,,2.0,1837.1600341796875,,,23,7,2023,6,1,False,False,29,6,2.0000012
962,647462,326.4200134277344,1,0.0,326.4200134277344,,,,,,,,,,,1.0,326.4200134277344,,,30,12,2023,5,1,False,False,52,5,1.0000291
966,256051,400.9200134277344,1,0.0,400.9200134277344,,,,,,,,,,,1.0,400.9200134277344,,,14,3,2024,3,0,False,False,11,3,1.0000277
968,927651,426.7200012207031,1,0.0,426.7200012207031,,,,,,,,,,,1.0,426.7200012207031,,,25,9,2024,2,0,False,False,39,2,0.99994415
970,51036,1863.2199707031248,1,1.0,931.6099853515624,,,,,,,,,,,2.0,1863.2199707031248,,,5,10,2023,3,0,False,False,40,3,2.0000012
973,540618,634.0999755859375,1,0.0,317.04998779296875,,,,,,,,,,,2.0,634.0999755859375,,,27,3,2024,2,0,False,False,13,2,2.00002
974,300159,44.34999847412109,1,0.0,44.34999847412109,,,,,,,,,,,1.0,44.34999847412109,,,23,5,2024,3,0,False,False,21,3,1.0000279
975,329351,310.8699951171875,1,0.0,310.8699951171875,,,,,,,,,,,1.0,310.8699951171875,,,24,8,2023,3,0,False,False,34,3,1.0000291
977,60619,2179.2299194335938,1,0.0,726.4099731445312,,,,,,,,,,,3.0,2179.2299194335938,,,29,4,2023,5,1,False,False,17,5,3.0000095
978,131136,37.79999923706055,1,0.0,37.79999923706055,,,,,,,,,,,1.0,37.79999923706055,,,13,6,2024,3,0,False,False,24,3,1.0000484
979,264803,1991.9599609375,1,1.0,995.97998046875,,,,,,,,,,,2.0,1991.9599609375,,,15,9,2023,4,0,False,False,37,4,2.0000188
981,647462,326.4200134277344,1,0.0,326.4200134277344,,,,,,,,,,,1.0,326.4200134277344,,,24,12,2023,6,1,False,False,51,6,1.0000291
982,435929,856.8900146484375,1,1.0,856.8900146484375,,,,,,,,,,,1.0,856.8900146484375,,,22,11,2023,2,0,False,False,47,2,1.0000241
983,697683,123.73999786376952,1,0.0,123.73999786376952,,,,,,,,,,,1.0,123.73999786376952,,,7,7,2024,6,1,False,False,27,6,1.0000511
984,799952,2767.920043945313,1,1.0,922.6400146484376,,,,,,,,,,,3.0,2767.920043945313,,,5,3,2024,1,0,False,False,10,1,3.0000095
987,677542,425.2200012207032,1,0.0,212.6100006103516,,,,,,,,,,,2.0,425.2200012207032,,,7,10,2023,5,1,False,False,40,5,2.0008738
990,525531,1662.199951171875,1,1.0,831.0999755859375,,,,,,,,,,,2.0,1662.199951171875,,,21,9,2024,5,1,False,False,38,5,2.0000012
991,39154,2840.579956054687,1,1.0,946.8599853515624,,,,,,,,,,,3.0,2840.579956054687,,,21,9,2023,3,0,False,False,38,3,3.0000095
992,491521,556.3499755859375,1,0.0,556.3499755859375,,,,,,,,,,,1.0,556.3499755859375,,,11,7,2024,3,0,False,False,28,3,1.0000346
993,378230,332.8399963378906,1,0.0,166.4199981689453,,,,,,,,,,,2.0,332.8399963378906,,,10,8,2023,3,0,False,False,32,3,2.0000298
995,667163,441.2000122070313,1,0.0,441.2000122070313,,,,,,,,,,,1.0,441.2000122070313,,,30,1,2024,1,0,False,False,5,1,0.9999468
998,820973,343.5599899291992,1,0.0,114.5199966430664,,,,,,,,,,,3.0,343.5599899291992,,,10,2,2024,5,1,False,False,6,5,3.0000217
999,516376,2632.289978027344,1,1.0,877.4299926757812,,,,,,,,,,,3.0,2632.289978027344,,,25,12,2023,0,0,False,False,52,0,3.0000095
1002,284460,1011.9000244140626,1,0.0,505.9500122070313,,,,,,,,,,,2.0,1011.9000244140626,,,2,7,2023,6,1,False,False,26,6,1.9999899
1003,287070,443.1700134277344,1,0.0,443.1700134277344,,,,,,,,,,,1.0,443.1700134277344,,,1,11,2024,4,0,True,False,44,4,0.9999512
1004,449106,145.64999771118164,1,0.0,48.54999923706055,,,,,,,,,,,3.0,145.64999771118164,,,26,3,2023,6,1,False,False,12,6,2.999991
1007,455755,88.18000030517578,1,0.0,44.09000015258789,,,,,,,,,,,2.0,88.18000030517578,,,3,2,2024,5,1,False,False,5,5,2.0000315
1009,883013,1979.7600097656248,1,1.0,989.8800048828124,,,,,,,,,,,2.0,1979.7600097656248,,,27,7,2024,5,1,False,False,30,5,2.000043
1010,739448,755.6599731445312,1,0.0,755.6599731445312,,,,,,,,,,,1.0,755.6599731445312,,,30,7,2023,6,1,False,False,30,6,1.0000346
1014,600767,1444.8399658203125,1,0.0,722.4199829101562,,,,,,,,,,,2.0,1444.8399658203125,,,24,1,2024,2,0,False,False,4,2,2.0000103
1023,136533,826.2100219726562,1,1.0,826.2100219726562,,,,,,,,,,,1.0,826.2100219726562,,,31,10,2023,1,0,False,True,44,1,1.0000241
1026,903336,1103.760009765625,1,0.0,551.8800048828125,,,,,,,,,,,2.0,1103.760009765625,,,1,9,2023,4,0,True,False,35,4,1.9999894
1027,557908,1884.7399902343752,1,1.0,942.3699951171876,,,,,,,,,,,2.0,1884.7399902343752,,,1,2,2024,3,0,True,False,5,3,2.0000057
1028,540618,951.1499633789062,1,0.0,317.04998779296875,,,,,,,,,,,3.0,951.1499633789062,,,17,10,2024,3,0,False,False,42,3,3.0000849
1030,542300,766.0500183105468,1,0.0,255.3500061035156,,,,,,,,,,,3.0,766.0500183105468,,,11,8,2024,6,1,False,False,32,6,2.9999352
1031,432617,1726.3599853515625,1,1.0,863.1799926757812,,,,,,,,,,,2.0,1726.3599853515625,,,14,5,2023,6,1,False,False,19,6,2.0000012
1035,945635,778.9000244140625,1,0.0,778.9000244140625,,,,,,,,,,,1.0,778.9000244140625,,,30,11,2023,3,0,False,True,48,3,1.0000362
1036,589812,163.02999877929688,1,0.0,163.02999877929688,,,,,,,,,,,1.0,163.02999877929688,,,15,4,2024,0,0,False,False,16,0,1.0000024
1041,961614,454.4400024414063,1,0.0,227.22000122070312,,,,,,,,,,,2.0,454.4400024414063,,,11,9,2023,0,0,False,False,37,0,1.9999574
1046,658389,305.1000061035156,1,0.0,152.5500030517578,,,,,,,,,,,2.0,305.1000061035156,,,18,8,2023,4,0,False,False,33,4,1.9999893
1047,540618,317.04998779296875,1,0.0,317.04998779296875,,,,,,,,,,,1.0,317.04998779296875,,,4,7,2023,1,0,False,False,27,1,1.0000291
1049,52729,948.0599670410156,1,0.0,316.0199890136719,,,,,,,,,,,3.0,948.0599670410156,,,24,8,2023,3,0,False,False,34,3,3.0000844
1051,894539,1336.4400329589844,1,0.0,445.4800109863281,,,,,,,,,,,3.0,1336.4400329589844,,,23,11,2023,3,0,False,False,47,3,3.0000587
1053,131748,162.6999969482422,1,0.0,81.3499984741211,,,,,,,,,,,2.0,162.6999969482422,,,4,4,2023,1,0,False,False,14,1,1.9996384
1054,552883,888.1599731445312,1,1.0,888.1599731445312,,,,,,,,,,,1.0,888.1599731445312,,,9,5,2023,1,0,False,False,19,1,1.0000241
1055,361361,1652.4200439453125,1,1.0,826.2100219726562,,,,,,,,,,,2.0,1652.4200439453125,,,30,6,2023,4,0,False,True,26,4,2.0000012
1056,897083,2918.0700073242188,1,1.0,972.6900024414062,,,,,,,,,,,3.0,2918.0700073242188,,,6,4,2024,5,1,False,False,14,5,3.0000095
1057,970529,827.4400024414062,1,1.0,827.4400024414062,,,,,,,,,,,1.0,827.4400024414062,,,7,10,2023,5,1,False,False,40,5,1.0000241
1059,187399,160.4700050354004,1,0.0,53.4900016784668,,,,,,,,,,,3.0,160.4700050354004,,,13,10,2024,6,1,False,False,41,6,3.0002472
1064,945635,1557.800048828125,1,0.0,778.9000244140625,,,,,,,,,,,2.0,1557.800048828125,,,5,8,2023,5,1,False,False,31,5,2.0000296
1065,136533,2478.6300659179688,1,1.0,826.2100219726562,,,,,,,,,,,3.0,2478.6300659179688,,,1,5,2024,2,0,True,False,18,2,3.0000095
1068,378287,332.8399963378906,1,0.0,332.8399963378906,,,,,,,,,,,1.0,332.8399963378906,,,26,3,2023,6,1,False,False,12,6,1.000034
1069,897083,972.6900024414062,1,1.0,972.6900024414062,,,,,,,,,,,1.0,972.6900024414062,,,24,8,2023,3,0,False,False,34,3,1.0000305
