order_id,product_id,quantity,unit_price,total_price,avg_price_per_unit,is_bulk_order,high_value_item,item_revenue,item_cost_estimation,item_profit_estimation,customer_id,order_date,order_total,payment_method,store_id,promised_delivery_time,actual_delivery_time,delivery_status,delivery_delay_hrs,order_day,order_week,order_month,order_year,day_of_week,is_weekend,order_hour,is_peak_hour,on_time_delivery,actual_delivery_day,promised_delivery_day,delivery_diff_days,delivery_speed_hrs,is_cod,is_high_value_order,log_order_total,daily_order_flag,is_month_start,is_month_end,product_name,category,brand,price,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,profit_per_unit,discount_percentage,profit_margin_value,discount_amount,discount_flag,price_mrp_ratio,stock_range,stock_volatility,is_top_brand,is_top_category,high_margin_flag,long_shelf_life_flag,is_premium_product,is_budget_product,profit_score
397818832,692985,3.0,197.38999938964844,592.1699981689453,197.38999938964844,0,0,592.1699981689453,138.1729995727539,453.9969985961914,75467328.0,2023-12-22 12:59:55,3963.840087890625,card,4358.0,2023-12-22 13:18:55,2023-12-22 13:45:55,Significantly Delayed,0.45,22.0,51.0,12.0,2023.0,4.0,0.0,12.0,0.0,0.0,2023-12-22,2023-12-22,0.01875,0.7666666666666667,0.0,1.0,8.285220802332715,1.0,0.0,0.0,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.38999938964844,232.22000122070312,15.0,365,30,86,34.83000183105469,0.149987088312656,29.608499908447264,34.83000183105469,1,0.8500128750835686,56,1.8064516129032258,0,0,0,1,0,1,-1.1601848326918278
397928918,991434,2.0,237.6199951171875,475.239990234375,237.6199951171875,0,0,475.239990234375,166.33399658203123,308.9059936523438,71902700.0,2024-09-14 03:54:21,797.989990234375,card,3293.0,2024-09-14 04:13:21,2024-09-14 04:28:21,Slightly Delayed,0.25,14.0,37.0,9.0,2024.0,5.0,1.0,3.0,0.0,0.0,2024-09-14,2024-09-14,0.010416666666666666,0.5666666666666667,0.0,0.0,6.683348417820936,1.0,0.0,0.0,Cookies,Snacks & Munchies,Mital-Oza,237.6199951171875,365.5700073242188,35.0,90,12,87,127.95001220703124,0.3500013941065855,83.16699829101562,127.9500122070313,1,0.6499985881130009,75,5.769230769230769,0,1,1,0,0,0,-0.5665143692336458
399559401,658389,2.0,152.5500030517578,305.1000061035156,152.5500030517578,0,0,305.1000061035156,106.78500213623046,198.31500396728518,84456355.0,2023-11-01 19:21:58,3474.580078125,upi,7190.0,2023-11-01 19:35:58,2023-11-01 20:02:58,Significantly Delayed,0.45,1.0,44.0,11.0,2023.0,2.0,0.0,19.0,1.0,0.0,2023-11-01,2023-11-01,0.01875,0.6833333333333333,0.0,1.0,8.153516673024638,1.0,1.0,0.0,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.5500030517578,234.69000244140625,35.0,90,22,68,82.13999938964844,0.3499936023485102,53.39250106811523,82.13999938964844,1,0.6500063699551089,46,2.0,0,1,1,0,0,1,-0.8965504998079621
403352765,537274,1.0,702.7100219726562,702.7100219726562,702.7100219726562,0,0,702.7100219726562,491.89701538085933,210.81300659179692,4057678.0,2024-09-30 08:32:46,1568.47998046875,wallet,6895.0,2024-09-30 08:49:46,2024-09-30 08:58:46,Slightly Delayed,0.15,30.0,40.0,9.0,2024.0,0.0,0.0,8.0,0.0,0.0,2024-09-30,2024-09-30,0.00625,0.43333333333333335,0.0,0.0,7.358499620844653,1.0,0.0,1.0,Pet Treats,Pet Care,Lal-Chauhan,702.7100219726562,1081.0899658203125,35.0,365,17,67,378.37994384765625,0.3499985716364947,245.94850769042966,378.37994384765625,1,0.6500014223510415,50,2.7777777777777777,0,0,1,1,0,0,1.2378411867657633
408720270,721521,3.0,417.3900146484375,1252.1700439453125,417.3900146484375,0,0,1252.1700439453125,292.1730102539062,959.9970336914063,37245065.0,2024-06-26 22:03:35,2501.139892578125,cash,4190.0,2024-06-26 22:22:35,2024-06-26 22:38:35,Significantly Delayed,0.2666666666666666,26.0,26.0,6.0,2024.0,2.0,0.0,22.0,1.0,0.0,2024-06-26,2024-06-26,0.011111111111111112,0.5833333333333334,0.0,1.0,7.824901601765231,1.0,0.0,0.0,Rice,Grocery & Staples,"Ramanathan, Agarwal and Baria",417.3900146484375,491.0499877929688,15.0,365,20,72,73.65997314453125,0.150005040170344,62.60850219726562,73.6599731445313,1,0.8499949425199121,52,2.4761904761904763,0,0,0,1,0,0,-0.7943955136376519
409570377,712307,1.0,264.8900146484375,264.8900146484375,264.8900146484375,0,0,264.8900146484375,185.42301025390623,79.46700439453127,12574626.0,2024-03-27 14:39:35,1524.989990234375,card,1353.0,2024-03-27 14:57:35,2024-03-27 15:12:35,Slightly Delayed,0.25,27.0,13.0,3.0,2024.0,2.0,0.0,14.0,0.0,0.0,2024-03-27,2024-03-27,0.010416666666666666,0.55,0.0,0.0,7.330398652343449,1.0,0.0,0.0,Orange Juice,Cold Drinks & Juices,Chana LLC,264.8900146484375,378.4100036621094,30.0,180,16,73,113.51998901367188,0.2999920401550387,79.46700439453124,113.51998901367188,1,0.7000079413462975,57,3.3529411764705883,0,0,1,0,0,0,-0.6075270405678601
411113020,217710,1.0,58.59000015258789,58.59000015258789,58.59000015258789,0,0,58.59000015258789,41.01300010681152,17.577000045776373,84953008.0,2024-06-29 01:37:42,1822.8800048828125,wallet,4880.0,2024-06-29 01:48:42,2024-06-29 01:51:42,On Time,0.05,29.0,26.0,6.0,2024.0,5.0,1.0,1.0,0.0,0.0,2024-06-29,2024-06-29,0.0020833333333333333,0.23333333333333334,0.0,0.0,7.508721381673527,1.0,0.0,1.0,Eggs,Dairy & Breakfast,Rout-Sarna,58.59000015258789,73.23999786376953,20.0,7,19,53,14.64999771118164,0.2000272820656201,11.71800003051758,14.64999771118164,1,0.7999726087081876,34,1.7,0,1,0,0,0,1,-1.3584925088735391
414299117,470449,3.0,827.77001953125,2483.31005859375,827.77001953125,0,1,2483.31005859375,579.4390136718749,1903.8710449218752,41008070.0,2023-07-28 06:31:14,2257.550048828125,cash,3924.0,2023-07-28 06:50:14,2023-07-28 06:50:14,On Time,0.0,28.0,30.0,7.0,2023.0,4.0,0.0,6.0,0.0,1.0,2023-07-28,2023-07-28,0.0,0.31666666666666665,0.0,1.0,7.722478315056398,1.0,0.0,0.0,Frozen Biryani,Instant & Frozen Food,Kohli-Sawhney,827.77001953125,1379.6199951171875,40.0,180,27,57,551.8499755859375,0.4000014333940284,331.10800781250003,551.8499755859375,1,0.5999985622569584,30,1.0714285714285714,0,0,1,0,1,0,2.1817937140418318
422403644,317242,1.0,198.1499938964844,198.1499938964844,198.1499938964844,0,0,198.1499938964844,138.70499572753909,59.44499816894532,56548063.0,2023-05-27 23:26:14,2331.5,upi,4684.0,2023-05-27 23:46:14,2023-05-27 23:54:14,Slightly Delayed,0.1333333333333333,27.0,21.0,5.0,2023.0,5.0,1.0,23.0,0.0,0.0,2023-05-27,2023-05-27,0.005555555555555556,0.4666666666666667,0.0,1.0,7.754695932721499,1.0,0.0,0.0,Pulses,Grocery & Staples,Rastogi Group,198.1499938964844,233.1199951171875,15.0,365,22,63,34.970001220703125,0.1500085876508533,29.72249908447266,34.9700012207031,1,0.8499913758876079,41,1.7826086956521738,0,0,0,1,0,1,-1.1589212060833778
423648434,863930,2.0,242.57000732421875,485.1400146484375,242.57000732421875,0,0,485.1400146484375,169.79900512695312,315.34100952148435,82989313.0,2024-10-30 15:25:29,3926.18994140625,wallet,3149.0,2024-10-30 15:43:29,2024-10-30 15:45:29,On Time,0.0333333333333333,30.0,44.0,10.0,2024.0,2.0,0.0,15.0,0.0,0.0,2024-10-30,2024-10-30,0.001388888888888889,0.3333333333333333,0.0,1.0,8.27567942147713,1.0,0.0,1.0,Shampoo,Personal Care,"Sathe, Agarwal and Dhar",242.57000732421875,373.1799926757813,35.0,365,26,72,130.6099853515625,0.3499919286000856,84.89950256347656,130.60998535156256,1,0.6500080539818301,46,1.7037037037037037,0,1,1,1,0,0,-0.5473103839570548
424087401,51036,1.0,931.6099853515624,931.6099853515624,931.6099853515624,0,1,931.6099853515624,652.1269897460936,279.4829956054688,90753712.0,2024-04-19 10:40:15,96.08999633789062,cash,9807.0,2024-04-19 10:53:15,2024-04-19 10:50:15,On Time,-0.05,19.0,16.0,4.0,2024.0,4.0,0.0,10.0,0.0,1.0,2024-04-19,2024-04-19,-0.0020833333333333333,0.16666666666666666,0.0,0.0,4.575638345663345,1.0,0.0,0.0,Baby Food,Baby Care,Karnik PLC,931.6099853515624,1330.8699951171875,30.0,365,12,86,399.260009765625,0.2999992570502491,279.4829956054687,399.2600097656251,1,0.7000007376900279,74,5.6923076923076925,0,0,1,1,1,0,1.6095550245987078
427702490,120385,1.0,597.9099731445312,597.9099731445312,597.9099731445312,0,0,597.9099731445312,418.53698120117184,179.3729919433594,71607166.0,2024-01-20 21:29:03,891.719970703125,wallet,3710.0,2024-01-20 21:44:03,2024-01-20 21:43:03,On Time,-0.0166666666666666,20.0,3.0,1.0,2024.0,5.0,1.0,21.0,1.0,1.0,2024-01-20,2024-01-20,-0.0006944444444444445,0.23333333333333334,0.0,0.0,6.794272949059905,1.0,0.0,0.0,Pet Treats,Pet Care,Dubey-Sarin,597.9099731445312,919.8599853515624,35.0,365,28,73,321.95001220703125,0.3499989317221846,209.26849060058592,321.95001220703114,1,0.6500010612115111,45,1.5517241379310345,0,0,1,1,0,0,0.8312606551415057
436184281,15314,3.0,578.8499755859375,1736.5499267578125,578.8499755859375,0,0,1736.5499267578125,405.1949829101562,1331.3549438476562,78614729.0,2023-11-20 12:36:18,3147.919921875,card,2749.0,2023-11-20 12:55:18,2023-11-20 13:22:18,Significantly Delayed,0.45,20.0,47.0,11.0,2023.0,0.0,0.0,12.0,0.0,0.0,2023-11-20,2023-11-20,0.01875,0.7666666666666667,0.0,1.0,8.05481479107778,1.0,0.0,0.0,Cheese,Dairy & Breakfast,Banik-Ratta,578.8499755859375,723.5599975585938,20.0,7,30,91,144.71002197265625,0.199997266931465,115.7699951171875,144.71002197265625,1,0.8000027220120542,61,1.967741935483871,1,1,0,0,0,0,-0.20512566677856156
436603801,557908,2.0,942.3699951171876,1884.7399902343752,942.3699951171876,0,1,1884.7399902343752,659.6589965820312,1225.080993652344,54619715.0,2023-12-28 09:54:53,838.8900146484375,cash,6877.0,2023-12-28 10:14:53,2023-12-28 10:11:53,On Time,-0.05,28.0,52.0,12.0,2023.0,3.0,0.0,9.0,0.0,1.0,2023-12-28,2023-12-28,-0.0020833333333333333,0.2833333333333333,0.0,0.0,6.7332709483222954,1.0,0.0,0.0,Vitamins,Pharmacy,Sundaram Inc,942.3699951171876,1177.9599609375,20.0,365,14,53,235.5899658203125,0.1999982797656501,188.47399902343753,235.5899658203124,1,0.800001713442933,39,2.6,0,0,0,1,1,0,0.6007636131258376
438111050,171602,1.0,883.4400024414062,883.4400024414062,883.4400024414062,0,1,883.4400024414062,618.4080017089843,265.0320007324219,74174956.0,2024-05-03 23:36:13,2129.219970703125,card,7723.0,2024-05-03 23:56:13,2024-05-03 23:54:13,On Time,-0.0333333333333333,3.0,18.0,5.0,2024.0,4.0,0.0,23.0,0.0,1.0,2024-05-03,2024-05-03,-0.001388888888888889,0.3,0.0,1.0,7.663980526001795,1.0,0.0,0.0,Cola,Cold Drinks & Juices,Pal-Sehgal,883.4400024414062,1262.06005859375,30.0,180,28,58,378.62005615234375,0.3000016152751248,265.03200073242186,378.62005615234375,1,0.6999983791784008,30,1.0344827586206897,0,0,1,0,1,0,1.4493726243672298
439562091,753354,3.0,423.55999755859375,1270.6799926757812,423.55999755859375,0,0,1270.6799926757812,296.4919982910156,974.1879943847657,36400756.0,2024-04-26 18:16:10,2223.31005859375,cash,3768.0,2024-04-26 18:26:10,2024-04-26 18:28:10,On Time,0.0333333333333333,26.0,17.0,4.0,2024.0,4.0,0.0,18.0,1.0,0.0,2024-04-26,2024-04-26,0.001388888888888889,0.2,0.0,1.0,7.707202060488447,1.0,0.0,0.0,Shampoo,Personal Care,Sant-Mahajan,423.55999755859375,651.6300048828125,35.0,365,20,52,228.07000732421875,0.3499992413106181,148.2459991455078,228.07000732421875,1,0.6500007487143847,32,1.5238095238095237,0,1,1,1,0,0,0.1548553809544301
440721658,89084,2.0,598.8300170898438,1197.6600341796875,598.8300170898438,0,0,1197.6600341796875,419.1810119628906,778.4790222167969,9450435.0,2023-05-05 10:12:53,1749.0899658203125,cash,9486.0,2023-05-05 10:23:53,2023-05-05 10:28:53,On Time,0.0833333333333333,5.0,18.0,5.0,2023.0,4.0,0.0,10.0,0.0,0.0,2023-05-05,2023-05-05,0.003472222222222222,0.26666666666666666,0.0,0.0,7.467422474636339,1.0,0.0,0.0,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.8300170898438,748.5399780273438,20.0,7,27,74,149.7099609375,0.2000026255538634,119.76600341796876,149.7099609375,1,0.7999973637586999,47,1.6785714285714286,0,1,0,0,0,0,-0.16083181666046964
442408751,661577,1.0,720.9500122070312,720.9500122070312,720.9500122070312,0,0,720.9500122070312,504.6650085449218,216.28500366210943,56780331.0,2023-10-19 17:31:57,3090.3701171875,wallet,564.0,2023-10-19 17:42:57,2023-10-19 17:43:57,On Time,0.0166666666666666,19.0,42.0,10.0,2023.0,3.0,0.0,17.0,0.0,0.0,2023-10-19,2023-10-19,0.0006944444444444445,0.2,0.0,1.0,8.036369675238005,1.0,0.0,0.0,Cat Food,Pet Care,Majumdar PLC,720.9500122070312,1109.1500244140625,35.0,365,28,95,388.2000122070313,0.3499977493235038,252.3325042724609,388.20001220703125,1,0.6500022448161326,67,2.310344827586207,0,0,1,1,0,0,1.3086047504209284
443178123,587645,1.0,801.8099975585938,801.8099975585938,801.8099975585938,0,1,801.8099975585938,561.2669982910156,240.54299926757812,56248757.0,2024-08-29 00:57:24,464.4700012207031,upi,5562.0,2024-08-29 01:09:24,2024-08-29 01:15:24,Slightly Delayed,0.1,29.0,35.0,8.0,2024.0,3.0,0.0,0.0,0.0,0.0,2024-08-29,2024-08-29,0.004166666666666667,0.3,0.0,0.0,6.143047650431488,1.0,0.0,1.0,Vitamins,Pharmacy,"Sura, Pillay and Mammen",801.8099975585938,1002.260009765625,20.0,365,18,90,200.45001220703125,0.1999980147406118,160.36199951171875,200.45001220703125,1,0.8000019772774077,72,3.789473684210526,0,0,0,1,1,0,0.28915547841588235
445929405,798639,1.0,211.25,211.25,211.25,0,0,211.25,147.875,63.375,36885115.0,2023-07-18 17:01:40,1363.0400390625,card,4644.0,2023-07-18 17:19:40,2023-07-18 17:22:40,On Time,0.05,18.0,29.0,7.0,2023.0,1.0,0.0,17.0,0.0,0.0,2023-07-18,2023-07-18,0.0020833333333333333,0.35,0.0,0.0,7.218206192123976,1.0,0.0,0.0,Eggs,Dairy & Breakfast,Subramaniam LLC,211.25,264.0599975585937,20.0,7,12,78,52.80999755859375,0.1999924185672063,42.25,52.80999755859369,1,0.8000075511363629,66,5.076923076923077,0,1,0,0,0,1,-1.0200598208860194
447464341,378230,2.0,166.4199981689453,332.8399963378906,166.4199981689453,0,0,332.8399963378906,116.49399871826171,216.34599761962892,89669139.0,2024-03-03 12:48:39,3113.070068359375,wallet,7454.0,2024-03-03 13:06:39,2024-03-03 13:13:39,Slightly Delayed,0.1166666666666666,3.0,9.0,3.0,2024.0,6.0,1.0,12.0,0.0,0.0,2024-03-03,2024-03-03,0.004861111111111111,0.4166666666666667,0.0,1.0,8.043685853219596,1.0,0.0,0.0,Nuts,Snacks & Munchies,Kala-Vig,166.4199981689453,256.0299987792969,35.0,90,13,76,89.61000061035156,0.3499980511564866,58.246999359130854,89.61000061035156,1,0.6500019234557883,63,4.5,0,1,1,0,0,1,-0.8427406967455559
448732557,689769,1.0,46.619998931884766,46.619998931884766,46.619998931884766,0,0,46.619998931884766,32.633999252319335,13.985999679565431,80952275.0,2023-11-30 23:44:28,1385.5400390625,wallet,3163.0,2023-12-01 00:00:28,2023-11-30 23:58:28,On Time,-0.0333333333333333,30.0,48.0,11.0,2023.0,3.0,0.0,23.0,0.0,1.0,2023-11-30,2023-12-01,-0.001388888888888889,0.23333333333333334,0.0,0.0,7.234566742433684,1.0,0.0,1.0,Frozen Vegetables,Instant & Frozen Food,Kothari-Datta,46.619998931884766,77.69999694824219,40.0,180,17,51,31.079998016357425,0.399999990180959,18.647999572753907,31.079998016357422,1,0.5999999325989693,34,1.8888888888888888,0,0,1,0,0,1,-1.2816767622740517
455878765,194682,3.0,912.2899780273438,2736.8699340820312,912.2899780273438,0,1,2736.8699340820312,638.6029846191406,2098.266949462891,55733729.0,2024-07-06 04:10:53,959.010009765625,cash,5818.0,2024-07-06 04:25:53,2024-07-06 04:26:53,On Time,0.0166666666666666,6.0,27.0,7.0,2024.0,5.0,1.0,4.0,0.0,0.0,2024-07-06,2024-07-06,0.0006944444444444445,0.26666666666666666,0.0,0.0,6.866943711246716,1.0,0.0,0.0,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.2899780273438,1303.27001953125,30.0,180,11,86,390.9800415039063,0.2999992600493725,273.68699340820314,390.98004150390625,1,0.700000734579517,75,6.25,0,0,1,0,1,0,1.5453090988433433
456278500,525531,1.0,831.0999755859375,831.0999755859375,831.0999755859375,0,1,831.0999755859375,581.7699829101562,249.32999267578134,62526567.0,2024-05-06 16:13:15,2591.570068359375,cash,9627.0,2024-05-06 16:27:15,2024-05-06 16:39:15,Slightly Delayed,0.2,6.0,19.0,5.0,2024.0,0.0,0.0,16.0,0.0,0.0,2024-05-06,2024-05-06,0.008333333333333333,0.43333333333333335,0.0,1.0,7.8604049670709,1.0,0.0,0.0,Dog Food,Pet Care,Sandal PLC,831.0999755859375,1278.6199951171875,35.0,365,28,65,447.52001953125,0.3500023628914344,290.8849914550781,447.52001953125,1,0.6499976320249783,37,1.2758620689655173,0,0,1,1,1,0,1.7359407218233516
460625201,131748,1.0,81.3499984741211,81.3499984741211,81.3499984741211,0,0,81.3499984741211,56.94499893188476,24.404999542236332,26716400.0,2024-05-17 02:28:25,3070.550048828125,upi,6314.0,2024-05-17 02:46:25,2024-05-17 02:44:25,On Time,-0.0333333333333333,17.0,20.0,5.0,2024.0,4.0,0.0,2.0,0.0,1.0,2024-05-17,2024-05-17,-0.001388888888888889,0.26666666666666666,0.0,1.0,8.029937615059579,1.0,0.0,0.0,Dog Food,Pet Care,"Shroff, Wason and Dugar",81.3499984741211,125.1500015258789,35.0,365,30,53,43.80000305175781,0.3499800440889384,28.47249946594238,43.80000305175781,1,0.650019903971797,23,0.7419354838709677,0,0,1,1,0,1,-1.1727768569187447
461485679,723678,1.0,675.4600219726562,675.4600219726562,675.4600219726562,0,0,675.4600219726562,472.82201538085934,202.6380065917969,4594944.0,2023-08-08 00:06:45,4205.77978515625,wallet,1194.0,2023-08-08 00:18:45,2023-08-08 00:22:45,On Time,0.0666666666666666,8.0,32.0,8.0,2023.0,1.0,0.0,0.0,0.0,0.0,2023-08-08,2023-08-08,0.002777777777777778,0.26666666666666666,0.0,1.0,8.344452737356267,1.0,0.0,0.0,Dog Food,Pet Care,"Lall, Datta and Swamy",675.4600219726562,1039.1700439453125,35.0,365,14,97,363.71002197265625,0.3500004874965361,236.41100769042967,363.71002197265625,1,0.6499995062484769,83,5.533333333333333,0,0,1,1,0,0,1.1321225386291445
462189338,839170,1.0,481.6300048828125,481.6300048828125,481.6300048828125,0,0,481.6300048828125,337.1410034179687,144.4890014648438,34755436.0,2023-09-04 03:35:49,3958.22998046875,card,4391.0,2023-09-04 03:51:49,2023-09-04 03:46:49,On Time,-0.0833333333333333,4.0,36.0,9.0,2023.0,0.0,0.0,3.0,0.0,1.0,2023-09-04,2023-09-04,-0.003472222222222222,0.18333333333333332,0.0,1.0,8.283804835964217,1.0,0.0,0.0,Curd,Dairy & Breakfast,Shetty and Sons,481.6300048828125,602.0399780273438,20.0,7,11,59,120.40997314453124,0.2000032847304741,96.32600097656251,120.40997314453125,1,0.7999967019814266,48,4.0,0,1,0,0,0,0,-0.42065308747824304
466184886,451812,3.0,530.8499755859375,1592.5499267578125,530.8499755859375,0,0,1592.5499267578125,371.5949829101562,1220.9549438476563,40277444.0,2023-08-16 22:52:34,2154.0400390625,card,9024.0,2023-08-16 23:10:34,2023-08-16 23:06:34,On Time,-0.0666666666666666,16.0,33.0,8.0,2023.0,2.0,0.0,22.0,1.0,1.0,2023-08-16,2023-08-16,-0.002777777777777778,0.23333333333333334,0.0,1.0,7.6755645819766185,1.0,0.0,0.0,Pain Reliever,Pharmacy,"Batra, Sant and Mandal",530.8499755859375,663.5599975585938,20.0,365,29,63,132.71002197265625,0.1999970198036804,106.16999511718751,132.71002197265625,1,0.800002968140093,34,1.1333333333333333,0,0,0,1,0,0,-0.3115370976683692
470624828,679321,2.0,738.4600219726562,1476.9200439453125,738.4600219726562,0,0,1476.9200439453125,516.9220153808593,959.9980285644532,59545278.0,2023-08-21 03:20:09,197.38999938964844,upi,9388.0,2023-08-21 03:39:09,2023-08-21 03:40:09,On Time,0.0166666666666666,21.0,34.0,8.0,2023.0,0.0,0.0,3.0,0.0,0.0,2023-08-21,2023-08-21,0.0006944444444444445,0.3333333333333333,0.0,0.0,5.290234787278157,1.0,0.0,0.0,Cola,Cold Drinks & Juices,Khurana-Dewan,738.4600219726562,1054.93994140625,30.0,180,20,68,316.4799194335937,0.2999980444495461,221.53800659179686,316.47991943359375,1,0.7000019489149866,48,2.2857142857142856,0,0,1,0,0,0,0.9672624002404778
475294138,63769,2.0,878.0700073242188,1756.1400146484375,878.0700073242188,0,1,1756.1400146484375,614.649005126953,1141.4910095214846,31084686.0,2023-12-29 17:32:27,2500.68994140625,card,691.0,2023-12-29 17:45:27,2023-12-29 17:46:27,On Time,0.0166666666666666,29.0,52.0,12.0,2023.0,4.0,0.0,17.0,0.0,0.0,2023-12-29,2023-12-29,0.0006944444444444445,0.23333333333333334,0.0,1.0,7.824721759049544,1.0,0.0,1.0,Lotion,Personal Care,Dalal-Shan,878.0700073242188,1350.8800048828125,35.0,365,27,69,472.80999755859375,0.3500014774440381,307.3245025634765,472.80999755859375,1,0.6499985177442946,42,1.5,0,1,1,1,1,0,1.9181648780914315
477350788,762527,2.0,690.0800170898438,1380.1600341796875,690.0800170898438,0,0,1380.1600341796875,483.0560119628906,897.1040222167969,3638834.0,2023-10-12 05:02:47,941.1900024414062,upi,4511.0,2023-10-12 05:18:47,2023-10-12 05:13:47,On Time,-0.0833333333333333,12.0,41.0,10.0,2023.0,3.0,0.0,5.0,0.0,1.0,2023-10-12,2023-10-12,-0.003472222222222222,0.18333333333333332,0.0,0.0,6.848206955342957,1.0,0.0,0.0,Biscuits,Snacks & Munchies,"Chad, Yohannan and Chopra",690.0800170898438,1061.6600341796875,35.0,90,23,71,371.58001708984375,0.3499990629080733,241.5280059814453,371.58001708984375,1,0.6500009309694307,48,2.0,0,1,1,0,0,0,1.1888420292549435
479528548,564692,3.0,215.6499938964844,646.9499816894532,215.6499938964844,0,0,646.9499816894532,150.95499572753909,495.99498596191415,21786873.0,2023-07-17 23:34:46,2419.830078125,card,8068.0,2023-07-17 23:45:46,2023-07-17 23:47:46,On Time,0.0333333333333333,17.0,29.0,7.0,2023.0,0.0,0.0,23.0,0.0,0.0,2023-07-17,2023-07-17,0.001388888888888889,0.21666666666666667,0.0,1.0,7.791865767826781,1.0,0.0,0.0,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.6499938964844,331.7699890136719,35.0,365,25,82,116.1199951171875,0.3500015039407386,75.47749786376954,116.11999511718747,1,0.6499984764674208,57,2.1923076923076925,0,0,1,1,0,1,-0.6517488216597961
482214790,51036,3.0,931.6099853515624,2794.829956054687,931.6099853515624,0,1,2794.829956054687,652.1269897460936,2142.702966308593,31156674.0,2023-04-10 05:37:48,631.7000122070312,wallet,7028.0,2023-04-10 05:48:48,2023-04-10 05:52:48,On Time,0.0666666666666666,10.0,15.0,4.0,2023.0,0.0,0.0,5.0,0.0,0.0,2023-04-10,2023-04-10,0.002777777777777778,0.25,0.0,0.0,6.449996395446392,1.0,0.0,0.0,Baby Food,Baby Care,Karnik PLC,931.6099853515624,1330.8699951171875,30.0,365,12,86,399.260009765625,0.2999992570502491,279.4829956054687,399.2600097656251,1,0.7000007376900279,74,5.6923076923076925,0,0,1,1,1,0,1.6095550245987078
482670263,621677,2.0,317.79998779296875,635.5999755859375,317.79998779296875,0,0,635.5999755859375,222.45999145507812,413.1399841308594,9641623.0,2024-06-05 04:40:12,835.530029296875,cash,459.0,2024-06-05 05:00:12,2024-06-05 04:59:12,On Time,-0.0166666666666666,5.0,23.0,6.0,2024.0,2.0,0.0,4.0,0.0,1.0,2024-06-05,2024-06-05,-0.0006944444444444445,0.31666666666666665,0.0,0.0,6.729262418523568,1.0,0.0,0.0,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.79998779296875,529.6699829101562,40.0,180,15,71,211.8699951171875,0.4000037796235195,127.1199951171875,211.8699951171875,1,0.5999962090487438,56,3.5,0,0,1,0,0,0,-0.0793163187994661
484869710,15314,2.0,578.8499755859375,1157.699951171875,578.8499755859375,0,0,1157.699951171875,405.1949829101562,752.5049682617188,6756256.0,2023-09-09 11:46:42,1429.3399658203125,cash,6690.0,2023-09-09 12:05:42,2023-09-09 12:08:42,On Time,0.05,9.0,36.0,9.0,2023.0,5.0,1.0,11.0,0.0,0.0,2023-09-09,2023-09-09,0.0020833333333333333,0.36666666666666664,0.0,0.0,7.2656674333345554,1.0,0.0,0.0,Cheese,Dairy & Breakfast,Banik-Ratta,578.8499755859375,723.5599975585938,20.0,7,30,91,144.71002197265625,0.199997266931465,115.7699951171875,144.71002197265625,1,0.8000027220120542,61,1.967741935483871,1,1,0,0,0,0,-0.20512566677856156
485687952,992178,3.0,632.4299926757812,1897.2899780273438,632.4299926757812,0,0,1897.2899780273438,442.70099487304685,1454.5889831542968,8228843.0,2023-03-26 19:36:56,1436.02001953125,wallet,4079.0,2023-03-26 19:53:56,2023-03-26 20:05:56,Slightly Delayed,0.2,26.0,12.0,3.0,2023.0,6.0,1.0,19.0,1.0,0.0,2023-03-26,2023-03-26,0.008333333333333333,0.48333333333333334,0.0,0.0,7.270326817458148,1.0,0.0,0.0,Pain Reliever,Pharmacy,Basu and Sons,632.4299926757812,790.5399780273438,20.0,365,16,89,158.1099853515625,0.2000025169455676,126.48599853515626,158.1099853515625,1,0.7999974729347991,73,4.294117647058823,0,0,0,1,0,0,-0.08634386916125694
486085268,354409,3.0,325.0799865722656,975.2399597167969,325.0799865722656,0,0,975.2399597167969,227.55599060058591,747.683969116211,51040116.0,2023-12-11 19:39:16,4749.990234375,upi,4690.0,2023-12-11 19:51:16,2023-12-11 19:56:16,On Time,0.0833333333333333,11.0,50.0,12.0,2023.0,0.0,0.0,19.0,1.0,0.0,2023-12-11,2023-12-11,0.003472222222222222,0.2833333333333333,0.0,1.0,8.46610834569649,1.0,0.0,0.0,Pulses,Grocery & Staples,Bose-Pandit,325.0799865722656,382.4500122070313,15.0,365,24,60,57.370025634765625,0.1500065990420457,48.76199798583984,57.37002563476568,1,0.8499933787330006,36,1.44,0,0,0,1,0,0,-0.9478774225917733
