order_id,product_id,quantity,unit_price
2521042570,516376,3,877.4299926757812
2521197661,585299,1,799.4600219726562
2521995712,219598,3,367.0799865722656
2528398796,552496,3,508.0
2529809156,513199,1,422.2300109863281
2529883737,760828,2,563.4500122070312
2531932780,726958,3,887.47998046875
2536833157,654623,1,422.1400146484375
2538269668,557908,1,942.3699951171875
2543233800,833557,2,422.8699951171875
2544173358,487931,3,709.0800170898438
2548125971,183929,1,738.739990234375
2548452255,131136,3,37.79999923706055
2550246555,89084,3,598.8300170898438
2551179741,707935,3,820.9000244140625
2554590672,306177,3,769.239990234375
2555454584,470449,3,827.77001953125
2556317798,679284,3,877.8900146484375
2558680592,771228,1,83.18000030517578
2560588609,186168,1,878.7999877929688
2561337790,853932,3,941.1900024414062
2561362173,243235,2,109.02999877929688
2567590825,112390,1,877.97998046875
2567996236,714999,3,882.510009765625
2570640420,542300,1,255.35000610351562
2571047526,760828,2,563.4500122070312
2571163022,487931,3,709.0800170898438
2574349065,123983,3,785.6699829101562
2575965518,952168,1,236.9499969482422
2577064886,478531,1,825.4600219726562
2577208156,615545,1,448.1600036621094
2577990012,500633,2,154.5
2578671497,118820,2,12.319999694824219
2580381935,137909,2,864.2999877929688
2581584982,953175,2,225.2100067138672
2582466700,444361,2,822.6300048828125
2583035857,337168,1,545.489990234375
2584579895,953175,1,225.2100067138672
2585438297,14145,3,630.8400268554688
2587790388,11422,3,127.16000366210938
2589639350,500739,3,359.9800109863281
2591738507,171602,2,883.4400024414062
2592923105,925482,3,475.0400085449219
2595161999,771228,2,83.18000030517578
2599819074,378230,3,166.4199981689453
2603584546,366066,3,918.5800170898438
2604772138,36412,2,397.67999267578125
2606843929,354409,1,325.0799865722656
2608278705,237083,3,577.1300048828125
2609502403,131136,1,37.79999923706055
2610552179,67197,1,552.2000122070312
2610813239,690565,3,951.27001953125
2611200126,679865,1,347.9100036621094
2611271708,798639,3,211.25
2611601543,661577,1,720.9500122070312
2613508245,123983,3,785.6699829101562
2615887425,784827,3,274.25
2616618240,171602,3,883.4400024414062
2616623847,853932,3,941.1900024414062
2620531979,336847,2,936.97998046875
2620581496,34200,2,319.79998779296875
2622709030,968887,3,40.70000076293945
2624138741,82484,3,914.8800048828125
2624508626,70969,3,631.7000122070312
2625987757,890232,1,432.0
2638683222,652118,2,22.040000915527344
2639216409,120532,3,697.530029296875
2642275862,757274,3,98.31999969482422
2643382562,563740,3,96.33000183105469
2644609220,784673,2,491.3900146484375
2649487718,557908,2,942.3699951171875
2652063230,604184,3,397.54998779296875
2653966619,706112,2,478.7900085449219
2654499230,257719,1,281.7300109863281
2655613624,131748,2,81.3499984741211
2656326203,613942,1,545.0
2664220988,183929,3,738.739990234375
2664549359,440875,1,275.0299987792969
2665891587,767398,2,22.139999389648438
2668915104,690565,1,951.27001953125
2676353168,327290,3,862.280029296875
2683672396,36412,2,397.67999267578125
2686390867,903336,2,551.8800048828125
2686950796,961614,2,227.22000122070312
2687236003,4452,2,169.8800048828125
2694800415,891833,2,493.19000244140625
2695448838,962591,1,130.00999450683594
2706229594,36412,3,397.67999267578125
2708441500,14145,1,630.8400268554688
2711467206,124290,1,39.650001525878906
2715027145,677542,3,212.61000061035156
2715902884,672059,3,672.72998046875
2716611235,9436,1,88.43000030517578
2718348206,243235,2,109.02999877929688
2718508408,91670,1,439.239990234375
2719670578,228286,3,179.0800018310547
2719816862,876139,3,415.75
2721433550,217710,2,58.59000015258789
2724264210,990993,3,263.70001220703125
2725513934,604184,3,397.54998779296875
2727595593,739534,1,994.5599975585938
2730458449,425341,1,486.2799987792969
2731829604,672059,2,672.72998046875
2732162016,305754,3,979.989990234375
2734817654,365132,3,229.3800048828125
2738466605,378287,3,332.8399963378906
2738862626,34200,1,319.79998779296875
2744486953,741341,1,923.8400268554688
2744509800,378676,2,881.4199829101562
2745295248,760828,1,563.4500122070312
2746329488,171602,2,883.4400024414062
2747350024,186168,3,878.7999877929688
2748368258,478531,3,825.4600219726562
2748681349,851978,3,715.719970703125
2748841057,552496,2,508.0
2753579193,120385,1,597.9099731445312
2758734705,563740,3,96.33000183105469
2761855959,36412,3,397.67999267578125
2762095386,623234,2,329.7900085449219
2767430579,60619,3,726.4099731445312
2770948451,107548,1,891.5999755859375
2772154780,962591,1,130.00999450683594
2773034272,6405,2,236.50999450683594
2778606949,654623,2,422.1400146484375
2784959025,962054,3,16.860000610351562
2785412612,764014,3,612.0399780273438
2785467351,587645,3,801.8099975585938
2793120553,397973,1,728.72998046875
2793638565,120532,2,697.530029296875
2801605687,681063,3,321.2799987792969
2802653261,455083,3,959.010009765625
2802699236,723678,1,675.4600219726562
2803081135,385113,2,816.3800048828125
2806868282,661577,3,720.9500122070312
2807397566,669378,2,212.13999938964844
2807487047,992178,3,632.4299926757812
2807634451,481843,3,297.67999267578125
2808133351,94225,1,77.11000061035156
2811268404,433521,2,321.3299865722656
2811341619,762527,1,690.0800170898438
2815855636,883013,1,989.8800048828125
2817281674,91670,3,439.239990234375
2818967815,56589,2,517.77001953125
2819200158,60619,1,726.4099731445312
2819297954,500739,2,359.9800109863281
2819953077,762527,3,690.0800170898438
2823404098,891833,3,493.19000244140625
2826150539,859361,3,432.3900146484375
2827266949,937542,3,97.04000091552734
2834429147,700048,3,141.27999877929688
2836701831,837480,3,217.39999389648438
2840314717,679321,3,738.4600219726562
2840526544,15314,1,578.8499755859375
2843642858,615545,1,448.1600036621094
2845333894,313754,3,136.60000610351562
2845954128,237083,2,577.1300048828125
2846340681,287070,2,443.1700134277344
2847236502,871592,1,870.2899780273438
2854202683,51036,3,931.6099853515625
2855402284,451812,2,530.8499755859375
2858966982,734789,2,395.82000732421875
2859167116,60619,1,726.4099731445312
2859660695,672059,2,672.72998046875
2860246948,859361,1,432.3900146484375
2864819888,425341,3,486.2799987792969
2865872281,291238,3,746.030029296875
2867008541,914071,3,296.94000244140625
2871448124,798639,2,211.25
2874220576,146840,2,786.8499755859375
2875550803,366066,3,918.5800170898438
2878307830,186168,2,878.7999877929688
2878422829,378676,2,881.4199829101562
2885541999,337168,3,545.489990234375
2886463378,140489,2,650.2000122070312
2888179397,818522,3,96.08999633789062
2889700050,798639,1,211.25
2892588628,820973,3,114.5199966430664
2893244627,34200,2,319.79998779296875
2893800377,187399,1,53.4900016784668
2895464675,589812,2,163.02999877929688
2895886759,949818,1,483.04998779296875
2896979776,992178,3,632.4299926757812
2899786983,336847,1,936.97998046875
2902411553,832348,1,831.4299926757812
2907887532,937542,1,97.04000091552734
2913841018,799688,1,309.6199951171875
2914056235,930284,3,189.47000122070312
2914506024,274207,1,328.510009765625
2921310646,63769,1,878.0700073242188
2921621434,532965,3,307.2300109863281
2929439019,654623,1,422.1400146484375
2929485756,365132,1,229.3800048828125
2929883167,39154,1,946.8599853515625
2934547619,567671,1,418.4800109863281
2936701883,140154,1,171.1999969482422
2937550786,739448,3,755.6599731445312
2937676500,654623,2,422.1400146484375
2945185661,903336,3,551.8800048828125
2947791133,837480,2,217.39999389648438
2948242102,587645,3,801.8099975585938
2948696008,131937,2,287.80999755859375
2954397481,272170,1,140.8000030517578
2954606845,376447,3,724.8400268554688
2955277471,120532,2,697.530029296875
2959828441,34186,1,925.6500244140625
2962076108,131136,1,37.79999923706055
2963187161,799688,2,309.6199951171875
2964153358,4452,1,169.8800048828125
2965387566,615545,2,448.1600036621094
2966187610,461804,1,310.69000244140625
2973502797,51036,2,931.6099853515625
2973976544,39154,1,946.8599853515625
2976477423,585299,2,799.4600219726562
2976493998,91670,3,439.239990234375
2978719561,144124,3,162.6699981689453
2978839318,435929,2,856.8900146484375
2979246068,361361,3,826.2100219726562
2982638677,706112,2,478.7900085449219
2984879441,557908,1,942.3699951171875
2985254380,449106,2,48.54999923706055
2988215377,274207,1,328.510009765625
2990223879,373536,2,494.1700134277344
2996133401,903336,2,551.8800048828125
2999946056,673058,1,765.760009765625
3000018472,70969,2,631.7000122070312
3004834987,604184,3,397.54998779296875
3007616042,451933,2,568.9400024414062
3010047327,555121,3,354.9100036621094
3011683470,712307,1,264.8900146484375
3012496270,848226,2,209.58999633789062
3014319697,712003,2,671.6799926757812
3018086191,217710,2,58.59000015258789
3018272105,585299,3,799.4600219726562
3019634875,118820,1,12.319999694824219
3024045336,600767,2,722.4199829101562
3031698482,563740,2,96.33000183105469
3036885153,913428,3,392.2200012207031
3042338919,679284,3,877.8900146484375
3043364543,186168,1,878.7999877929688
3043993017,451812,1,530.8499755859375
3046341241,690565,1,951.27001953125
3047076079,723678,1,675.4600219726562
3047491006,14145,1,630.8400268554688
3052167498,659290,2,319.3399963378906
3055120492,604184,2,397.54998779296875
3057907418,757274,2,98.31999969482422
3060527554,378230,3,166.4199981689453
3062145702,448752,2,160.07000732421875
3063427913,799952,2,922.6400146484375
3064828239,689769,1,46.619998931884766
3065857200,222892,1,869.219970703125
3066405445,883013,3,989.8800048828125
3070834475,435929,3,856.8900146484375
3079758919,451933,1,568.9400024414062
3080291353,888807,2,230.5800018310547
3081609596,712003,3,671.6799926757812
3082165628,621677,3,317.79998779296875
3082649585,747801,3,277.760009765625
3084493525,219598,1,367.0799865722656
3087181728,367391,1,939.5499877929688
3091360904,799459,1,852.02001953125
3091948113,336847,2,936.97998046875
3094439783,689769,3,46.619998931884766
3097299525,257719,3,281.7300109863281
3098655541,697683,2,123.73999786376953
3103539793,771228,1,83.18000030517578
3106057977,287070,2,443.1700134277344
3106610673,444361,2,822.6300048828125
3108512811,993331,2,102.44000244140625
3108986741,687218,3,317.82000732421875
3111414152,587645,1,801.8099975585938
3115167739,36412,1,397.67999267578125
3118070064,760828,2,563.4500122070312
3122936945,880510,1,951.4299926757812
3136056666,555121,1,354.9100036621094
3136508414,435929,3,856.8900146484375
3141803761,4452,3,169.8800048828125
3142198801,300159,3,44.349998474121094
3146098826,513199,3,422.2300109863281
3146141485,385113,2,816.3800048828125
3153811191,739534,3,994.5599975585938
3157198428,927651,1,426.7200012207031
3157338466,847349,2,781.0800170898438
3158340906,398340,1,651.9299926757812
3158981349,859361,1,432.3900146484375
3159133564,237083,2,577.1300048828125
3161904185,654623,2,422.1400146484375
3162249401,432617,1,863.1799926757812
3162263618,94225,3,77.11000061035156
3163611427,962591,2,130.00999450683594
3164727163,542300,1,255.35000610351562
3164922639,537274,3,702.7100219726562
3167184563,798639,1,211.25
3170417508,942001,3,671.5499877929688
3171917027,56589,3,517.77001953125
3174938939,365132,3,229.3800048828125
3177552965,328457,2,858.5700073242188
3178700341,704868,1,193.4600067138672
3180415318,697683,1,123.73999786376953
3182992799,449106,2,48.54999923706055
3184669775,34200,3,319.79998779296875
3185510401,136533,1,826.2100219726562
3185620074,305754,1,979.989990234375
3186513319,492958,1,84.19999694824219
3186586558,654297,3,13.25
3187042843,378230,2,166.4199981689453
3189863462,567671,2,418.4800109863281
3190808443,140489,3,650.2000122070312
3191281184,853932,3,941.1900024414062
3191672889,897083,2,972.6900024414062
3192177869,677542,3,212.61000061035156
3192917514,667163,3,441.20001220703125
3193016310,990993,3,263.70001220703125
3194733693,240179,2,90.55999755859375
3200474667,60619,3,726.4099731445312
3202903413,140489,3,650.2000122070312
3204128006,41853,3,910.4400024414062
3205629870,552883,1,888.1599731445312
3209538967,82484,1,914.8800048828125
3209732414,264803,1,995.97998046875
3210260715,63769,1,878.0700073242188
3211566084,621677,1,317.79998779296875
3217749279,327290,3,862.280029296875
3217791988,890623,1,354.5199890136719
3219761206,585299,3,799.4600219726562
3224743071,600767,3,722.4199829101562
3224986973,876139,3,415.75
3226693729,444361,3,822.6300048828125
3227252410,291238,3,746.030029296875
3228806806,679865,2,347.9100036621094
3232762361,124290,3,39.650001525878906
3236748462,305754,3,979.989990234375
3239613823,647462,1,326.4200134277344
3239722852,39154,3,946.8599853515625
3242700095,490939,1,80.25
3244572785,563740,1,96.33000183105469
3244930036,300159,1,44.349998474121094
3246505078,677169,1,261.0299987792969
3253225736,14145,1,630.8400268554688
3255590064,709916,1,33.7599983215332
3256941332,952168,3,236.9499969482422
3258963661,644847,1,622.8099975585938
3259266120,644847,1,622.8099975585938
3260611473,712307,1,264.8900146484375
3261847147,455755,1,44.09000015258789
3262295808,146840,2,786.8499755859375
3263142674,969851,1,340.6600036621094
3263203775,563740,1,96.33000183105469
3264409553,336847,2,936.97998046875
3265154092,681063,1,321.2799987792969
3268455899,784827,1,274.25
3270131216,820973,3,114.5199966430664
3270559373,382511,1,702.5399780273438
3271726381,319388,3,657.7999877929688
3272079644,741341,1,923.8400268554688
3276478503,329351,3,310.8699951171875
3280431261,327290,2,862.280029296875
3284797515,925482,3,475.0400085449219
3285378238,291238,2,746.030029296875
3286177534,891833,1,493.19000244140625
3287815959,34186,1,925.6500244140625
3289836195,942001,2,671.5499877929688
3291765954,171602,2,883.4400024414062
3292929952,378230,2,166.4199981689453
3293988248,272170,2,140.8000030517578
3298603544,462526,2,449.9700012207031
3298709387,604184,1,397.54998779296875
3299603042,264803,1,995.97998046875
3300719369,739534,1,994.5599975585938
3303209513,183929,3,738.739990234375
3303891913,313754,2,136.60000610351562
3305649506,837480,3,217.39999389648438
3310749597,611575,3,482.05999755859375
3311686914,945635,1,778.9000244140625
3312147996,890232,3,432.0
3314393477,901144,3,340.3599853515625
3315369956,33955,3,186.0800018310547
3317293496,187399,3,53.4900016784668
3320194259,734789,1,395.82000732421875
3321905621,820541,3,576.219970703125
3321951407,901144,2,340.3599853515625
3323576462,114414,1,832.0599975585938
3325049330,461804,1,310.69000244140625
3327051807,516376,3,877.4299926757812
3327784606,604184,3,397.54998779296875
3329455953,34200,2,319.79998779296875
3330538479,771228,2,83.18000030517578
3331935300,435929,2,856.8900146484375
3333752740,70969,2,631.7000122070312
3334055527,784673,2,491.3900146484375
3341228576,140489,3,650.2000122070312
3341481363,435929,1,856.8900146484375
3342653518,53833,2,134.69000244140625
3343789681,837480,1,217.39999389648438
3349267712,532965,3,307.2300109863281
3350348511,726958,2,887.47998046875
3350662630,927651,1,426.7200012207031
3355718103,478531,2,825.4600219726562
3356214803,888807,3,230.5800018310547
3360648053,131136,1,37.79999923706055
3363683548,679284,3,877.8900146484375
3367039425,385113,1,816.3800048828125
3367452972,611575,1,482.05999755859375
3368317718,39154,1,946.8599853515625
3371892236,425341,2,486.2799987792969
3372412988,435929,3,856.8900146484375
3373390154,240179,2,90.55999755859375
3375735380,432617,1,863.1799926757812
3377313085,897083,3,972.6900024414062
3381573131,684939,1,727.9500122070312
3382911339,697683,1,123.73999786376953
3387165389,146840,3,786.8499755859375
3394787348,63769,1,878.0700073242188
3395675979,300159,1,44.349998474121094
3396210655,700048,3,141.27999877929688
3398014747,604184,2,397.54998779296875
3402631472,91670,2,439.239990234375
3405089431,491314,2,973.4400024414062
3411233779,500633,1,154.5
3412702479,444361,3,822.6300048828125
3414036630,767398,2,22.139999389648438
3416693628,324809,3,608.0
3417088709,366066,3,918.5800170898438
3420357591,365133,1,915.4500122070312
3423328091,679321,2,738.4600219726562
3423995261,747801,2,277.760009765625
3426702134,542300,3,255.35000610351562
3427534518,77308,1,223.27000427246094
3428454405,432617,2,863.1799926757812
3429137520,993331,1,102.44000244140625
3429671763,473929,1,440.19000244140625
3429728472,851978,1,715.719970703125
3434084714,264803,2,995.97998046875
3436107152,378230,1,166.4199981689453
3438127101,287070,1,443.1700134277344
3438202422,602241,2,976.5499877929688
3440579647,222892,1,869.219970703125
3441042301,604184,1,397.54998779296875
3441102335,516376,3,877.4299926757812
3442984170,673058,2,765.760009765625
3444569396,237083,3,577.1300048828125
3447085029,337168,2,545.489990234375
3449083612,284460,2,505.95001220703125
3450790653,803607,3,949.72998046875
3451246886,451812,2,530.8499755859375
3452449295,555121,2,354.9100036621094
3452964753,757274,1,98.31999969482422
3459500455,992178,1,632.4299926757812
3460208027,709916,2,33.7599983215332
3460843508,883013,3,989.8800048828125
3473012553,951463,2,787.4000244140625
3475041787,712003,1,671.6799926757812
3475260976,642612,1,517.030029296875
3476023750,925482,1,475.0400085449219
3480516243,34186,3,925.6500244140625
3482827003,604184,2,397.54998779296875
3483689828,9436,2,88.43000030517578
3490816523,880510,3,951.4299926757812
3490919801,537274,1,702.7100219726562
3492077995,863930,3,242.57000732421875
3492935177,757274,1,98.31999969482422
3494650073,642612,2,517.030029296875
3499004322,34200,1,319.79998779296875
3499440849,965755,2,532.5700073242188
3503438244,123983,2,785.6699829101562
3504903228,256783,1,906.5399780273438
3508620293,991434,1,237.6199951171875
3508668494,366066,2,918.5800170898438
3508992095,734789,2,395.82000732421875
3513524740,373536,1,494.1700134277344
3514036230,107548,2,891.5999755859375
3514589876,669378,3,212.13999938964844
3514859549,274207,2,328.510009765625
3516204561,677169,2,261.0299987792969
3518172697,500633,1,154.5
3520718052,51036,3,931.6099853515625
3522030676,365132,2,229.3800048828125
3522645150,513199,2,422.2300109863281
3525336030,18035,1,968.9400024414062
3527621284,382511,2,702.5399780273438
3528007192,243235,3,109.02999877929688
3528020011,592784,2,280.3500061035156
3532186218,481843,3,297.67999267578125
3538455450,799688,3,309.6199951171875
3539286337,684939,1,727.9500122070312
3540524256,349294,2,934.75
3542041943,313754,1,136.60000610351562
3545539999,287070,1,443.1700134277344
3547006553,969851,1,340.6600036621094
3547439109,706112,3,478.7900085449219
3547873471,880510,1,951.4299926757812
3554645781,53833,3,134.69000244140625
3556497272,880510,3,951.4299926757812
3559061334,706112,3,478.7900085449219
3559865135,365132,3,229.3800048828125
3560026527,578097,2,267.6099853515625
3560549947,913428,2,392.2200012207031
3560625119,679865,3,347.9100036621094
3560912801,894539,3,445.4800109863281
3562901354,298985,2,183.75999450683594
3567610983,337168,2,545.489990234375
3569283921,183929,3,738.739990234375
3571922553,137909,3,864.2999877929688
3576529840,606256,2,369.2799987792969
3577900599,140489,1,650.2000122070312
3580010065,89084,3,598.8300170898438
3580915899,51036,1,931.6099853515625
3583323379,690565,1,951.27001953125
3583522679,712003,1,671.6799926757812
3584190892,26060,3,342.94000244140625
3584794157,951463,2,787.4000244140625
3585105627,753354,1,423.55999755859375
3588229485,67197,3,552.2000122070312
3588296877,757274,2,98.31999969482422
3589756658,382511,3,702.5399780273438
3592747590,34200,1,319.79998779296875
3596318350,700048,2,141.27999877929688
3596900942,537274,2,702.7100219726562
3597752998,376447,1,724.8400268554688
3598180305,492958,1,84.19999694824219
3598818329,196719,2,217.5
3602554049,818522,3,96.08999633789062
3603683788,478531,1,825.4600219726562
3604694195,52729,1,316.0199890136719
3604982656,968887,2,40.70000076293945
3605534244,373536,2,494.1700134277344
3606274277,992178,2,632.4299926757812
3606548818,448752,3,160.07000732421875
3610035622,561860,3,874.780029296875
3612128358,4452,1,169.8800048828125
3615279775,51036,1,931.6099853515625
3618712852,970529,3,827.4400024414062
3620552357,679865,1,347.9100036621094
3620570172,57405,1,607.6699829101562
3624765984,689769,2,46.619998931884766
3624810422,818522,1,96.08999633789062
3626113485,863930,2,242.57000732421875
3626990751,171602,2,883.4400024414062
3629321763,757274,3,98.31999969482422
3632715912,679321,3,738.4600219726562
3634813810,9436,3,88.43000030517578
3640952655,954722,2,616.4500122070312
3643352219,120532,3,697.530029296875
3644704128,186168,1,878.7999877929688
3654075570,94225,1,77.11000061035156
3654462337,659290,2,319.3399963378906
3656191983,313754,3,136.60000610351562
3660010934,613942,3,545.0
3663827875,604184,3,397.54998779296875
3665334102,435929,3,856.8900146484375
3665443705,585299,2,799.4600219726562
3666182849,51036,1,931.6099853515625
3667250123,324809,3,608.0
3668515922,328457,3,858.5700073242188
3668828731,34200,1,319.79998779296875
3669023899,707935,2,820.9000244140625
3672658084,194682,3,912.2899780273438
3674118222,839170,2,481.6300048828125
3675914158,329351,1,310.8699951171875
3676517886,473647,3,43.04999923706055
3678525130,451812,1,530.8499755859375
3679730192,707935,1,820.9000244140625
3680678403,313754,3,136.60000610351562
3681781563,112390,3,877.97998046875
3682284811,848226,1,209.58999633789062
3682471195,953175,2,225.2100067138672
3682639473,654297,1,13.25
3684167813,354409,1,325.0799865722656
3687581971,739448,2,755.6599731445312
3687593721,990993,1,263.70001220703125
3690872026,951463,3,787.4000244140625
3691199770,564692,1,215.64999389648438
3692405872,661577,3,720.9500122070312
3695589383,41853,2,910.4400024414062
3697060283,949818,2,483.04998779296875
3697242439,897083,2,972.6900024414062
3700795655,153019,3,947.9500122070312
3705985582,473647,3,43.04999923706055
3712789789,455755,2,44.09000015258789
3717458742,56589,2,517.77001953125
3717703595,500633,3,154.5
3719294769,784827,1,274.25
3722869004,337168,3,545.489990234375
3727289407,564692,3,215.64999389648438
3727646442,913428,3,392.2200012207031
3729771871,578097,2,267.6099853515625
3735186180,120532,1,697.530029296875
3735968672,767398,3,22.139999389648438
3736611791,398340,3,651.9299926757812
3739042166,642612,3,517.030029296875
3742575364,240179,3,90.55999755859375
3742662928,397973,2,728.72998046875
3746306403,890623,1,354.5199890136719
3748957111,243235,3,109.02999877929688
3749174258,613942,3,545.0
3757871565,847349,2,781.0800170898438
3758135932,306177,3,769.239990234375
3760880745,723678,1,675.4600219726562
3765179520,373536,1,494.1700134277344
3765873352,365132,3,229.3800048828125
3770123374,753354,1,423.55999755859375
3771484570,378287,1,332.8399963378906
3773745777,734789,1,395.82000732421875
3773972929,669378,1,212.13999938964844
3775683944,741341,3,923.8400268554688
3776678112,14145,1,630.8400268554688
3777009463,491314,1,973.4400024414062
3779230503,82484,3,914.8800048828125
3781134163,491521,2,556.3499755859375
3792751421,914071,2,296.94000244140625
3792912325,36412,3,397.67999267578125
3793875046,589812,2,163.02999877929688
3793977529,256051,3,400.9200134277344
3797679856,118820,2,12.319999694824219
3797871396,140154,1,171.1999969482422
3798769654,324809,1,608.0
3801240688,313754,3,136.60000610351562
3802671506,876139,2,415.75
3804024939,57405,2,607.6699829101562
3806545110,760828,3,563.4500122070312
3808010352,448752,2,160.07000732421875
3808358945,257719,2,281.7300109863281
3810280204,880510,3,951.4299926757812
3811318591,585299,1,799.4600219726562
3812396179,114414,3,832.0599975585938
3813047994,18035,2,968.9400024414062
3816542830,942001,3,671.5499877929688
3817617199,712003,1,671.6799926757812
3823949592,39154,2,946.8599853515625
3825468344,425341,3,486.2799987792969
3829990099,435929,3,856.8900146484375
3830844750,487065,3,374.67999267578125
3833878150,140154,1,171.1999969482422
3834705841,432617,1,863.1799926757812
3835886077,839170,2,481.6300048828125
3836073957,455755,2,44.09000015258789
3840910839,592784,1,280.3500061035156
3842442278,567671,1,418.4800109863281
3843689992,36412,2,397.67999267578125
3844380421,131937,3,287.80999755859375
3845481278,487931,3,709.0800170898438
3849003596,677169,3,261.0299987792969
3850018395,77308,2,223.27000427246094
3850416839,697683,3,123.73999786376953
3851744248,734789,1,395.82000732421875
3854394048,300159,2,44.349998474121094
3855709201,820973,3,114.5199966430664
3856301920,4452,1,169.8800048828125
3857021231,561860,2,874.780029296875
3858907413,51036,1,931.6099853515625
3859331666,677542,1,212.61000061035156
3859828998,287070,1,443.1700134277344
3859980017,992178,1,632.4299926757812
3860678807,378287,3,332.8399963378906
3864051985,490939,1,80.25
3867563962,647462,1,326.4200134277344
3872093894,18035,2,968.9400024414062
3872847781,652118,3,22.040000915527344
3872982303,56589,2,517.77001953125
3873368520,812607,2,416.6499938964844
3874644184,853932,3,941.1900024414062
3876260101,451933,1,568.9400024414062
3883638432,89084,1,598.8300170898438
3884862300,712003,1,671.6799926757812
3886370975,440875,1,275.0299987792969
3889721330,120532,2,697.530029296875
3890111511,305754,3,979.989990234375
3892854030,365133,1,915.4500122070312
3895011687,349294,1,934.75
3895596621,681063,1,321.2799987792969
3896239510,739448,3,755.6599731445312
3896922017,677542,3,212.61000061035156
3898421710,187399,2,53.4900016784668
3901338038,89084,2,598.8300170898438
3904134741,120385,1,597.9099731445312
3907403745,33797,2,888.1199951171875
3907599008,658389,2,152.5500030517578
3914760118,153019,1,947.9500122070312
3915323515,681063,3,321.2799987792969
3915885220,14145,1,630.8400268554688
3917024194,927651,1,426.7200012207031
3917427529,771228,2,83.18000030517578
3917847107,587420,2,357.4200134277344
3922539531,647462,1,326.4200134277344
3928003125,274207,3,328.510009765625
3937750618,41853,3,910.4400024414062
3940758882,136533,2,826.2100219726562
3941137932,385113,2,816.3800048828125
3942174431,764014,2,612.0399780273438
3945644714,654623,2,422.1400146484375
3946852375,894539,3,445.4800109863281
3947164241,131136,2,37.79999923706055
3948498236,136533,2,826.2100219726562
3951005873,587420,3,357.4200134277344
3951878528,949818,1,483.04998779296875
3952040848,927651,2,426.7200012207031
3952854723,700048,2,141.27999877929688
3956205476,36412,3,397.67999267578125
3960980694,927651,1,426.7200012207031
3961971562,707935,2,820.9000244140625
3962007460,378676,3,881.4199829101562
3963207709,274207,1,328.510009765625
3965847120,654623,2,422.1400146484375
3967445448,832348,3,831.4299926757812
3968840556,818522,3,96.08999633789062
3969014433,679865,1,347.9100036621094
3971098657,818990,3,163.5500030517578
3971267196,171602,2,883.4400024414062
3972788794,561860,1,874.780029296875
3980591844,566052,3,87.30000305175781
3983082555,94225,3,77.11000061035156
3983605701,264803,3,995.97998046875
3984108726,832348,3,831.4299926757812
3984353474,557908,3,942.3699951171875
3985829990,578097,1,267.6099853515625
3986082657,604184,1,397.54998779296875
3991011923,726958,1,887.47998046875
3995348964,697683,3,123.73999786376953
3998829973,491521,1,556.3499755859375
4002407580,256051,3,400.9200134277344
4005611015,613942,3,545.0
4007593324,305754,3,979.989990234375
4009496217,692985,1,197.38999938964844
4012779165,462526,2,449.9700012207031
4015289878,692985,1,197.38999938964844
4022122330,26060,3,342.94000244140625
4028185110,367391,1,939.5499877929688
4028266143,937542,3,97.04000091552734
4028432722,951463,3,787.4000244140625
4032847942,264803,2,995.97998046875
4033626537,89084,3,598.8300170898438
4034750827,690565,1,951.27001953125
4037647778,144124,2,162.6699981689453
4037817241,561860,3,874.780029296875
4042066387,961614,3,227.22000122070312
4043585691,760684,3,71.5999984741211
4044591373,578097,3,267.6099853515625
4045613782,600767,3,722.4199829101562
4048252396,451933,2,568.9400024414062
4052544342,222892,1,869.219970703125
4054816025,876139,3,415.75
4054828941,77308,1,223.27000427246094
4054936140,461804,1,310.69000244140625
4055690435,120385,3,597.9099731445312
4056304110,516376,2,877.4299926757812
4058658914,937542,3,97.04000091552734
4060449266,953175,1,225.2100067138672
4062701987,194682,1,912.2899780273438
4062815570,492958,1,84.19999694824219
4063689432,837480,1,217.39999389648438
4064447117,284460,1,505.95001220703125
4065794921,120385,3,597.9099731445312
4067366774,532965,3,307.2300109863281
4068367936,525531,2,831.0999755859375
4071811527,661577,1,720.9500122070312
4074369199,642612,3,517.030029296875
4074537770,361361,3,826.2100219726562
4075074492,140154,1,171.1999969482422
4076039325,832348,1,831.4299926757812
4076279641,684939,3,727.9500122070312
4079286483,487065,2,374.67999267578125
4080156881,300159,2,44.349998474121094
4081640450,136533,2,826.2100219726562
4084790776,812607,3,416.6499938964844
4084808075,324809,3,608.0
4085089017,925482,1,475.0400085449219
4088553674,606256,2,369.2799987792969
4092550629,264803,1,995.97998046875
4092653338,317242,3,198.14999389648438
4093115982,444361,3,822.6300048828125
4098166849,771228,2,83.18000030517578
4098488449,444361,3,822.6300048828125
4099108156,94225,2,77.11000061035156
4099185509,968887,2,40.70000076293945
4100626744,760684,3,71.5999984741211
4102063254,525531,1,831.0999755859375
4104444500,807452,1,144.19000244140625
4104732514,927651,1,426.7200012207031
4105022903,726958,3,887.47998046875
4105779656,243235,3,109.02999877929688
4107052604,306177,2,769.239990234375
4109483569,669378,3,212.13999938964844
4111193446,133542,3,68.48999786376953
4112426763,41853,1,910.4400024414062
4113927200,144124,3,162.6699981689453
4115492281,435929,1,856.8900146484375
4115558056,39154,2,946.8599853515625
4117790162,91670,3,439.239990234375
4122736828,500633,1,154.5
