2025-10-03 21:32:32,913 | INFO | data_pipeline | Starting Demand Forecasting Data Pipeline
2025-10-03 22:15:47,548 | ERROR | data_pipeline | Error fetching weather for 'Dehradun' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=30.3255646&longitude=78.0436813&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=30.3255646&longitude=78.0436813&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:49,904 | ERROR | data_pipeline | Error fetching weather for 'Dehri' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.9258862&longitude=84.1728723&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.9258862&longitude=84.1728723&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:49,965 | ERROR | data_pipeline | Error fetching weather for 'Delhi' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.6328027&longitude=77.2197713&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.6328027&longitude=77.2197713&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:51,077 | ERROR | data_pipeline | Error fetching weather for 'Deoghar' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.4898318&longitude=86.6990182&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.4898318&longitude=86.6990182&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:52,769 | ERROR | data_pipeline | Error fetching weather for 'Dewas' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=22.8057498&longitude=76.2940408&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=22.8057498&longitude=76.2940408&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:52,771 | ERROR | data_pipeline | Error fetching weather for 'Delhi' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.6328027&longitude=77.2197713&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.6328027&longitude=77.2197713&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:53,604 | ERROR | data_pipeline | Error fetching weather for 'Deoghar' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.4898318&longitude=86.6990182&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.4898318&longitude=86.6990182&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:55,229 | ERROR | data_pipeline | Error fetching weather for 'Dewas' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=22.8057498&longitude=76.2940408&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=22.8057498&longitude=76.2940408&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:55,229 | ERROR | data_pipeline | Error fetching weather for 'Dhanbad' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.7952809&longitude=86.4309638&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.7952809&longitude=86.4309638&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:55,944 | ERROR | data_pipeline | Error fetching weather for 'Dharmavaram' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=14.4138405&longitude=77.7208432&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=14.4138405&longitude=77.7208432&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:57,853 | ERROR | data_pipeline | Error fetching weather for 'Dhanbad' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.7952809&longitude=86.4309638&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.7952809&longitude=86.4309638&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:57,853 | ERROR | data_pipeline | Error fetching weather for 'Dhule' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1305215&longitude=74.4900614&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1305215&longitude=74.4900614&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:15:58,456 | ERROR | data_pipeline | Error fetching weather for 'Dharmavaram' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=14.4138405&longitude=77.7208432&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=14.4138405&longitude=77.7208432&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:00,142 | ERROR | data_pipeline | Error fetching weather for 'Dhule' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1305215&longitude=74.4900614&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1305215&longitude=74.4900614&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:00,347 | ERROR | data_pipeline | Error fetching weather for 'Dibrugarh' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4844597&longitude=94.9019447&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4844597&longitude=94.9019447&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:00,961 | ERROR | data_pipeline | Error fetching weather for 'Dindigul' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=10.4256897&longitude=77.815664&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=10.4256897&longitude=77.815664&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:02,497 | ERROR | data_pipeline | Error fetching weather for 'Durg' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1982964&longitude=81.4007922&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1982964&longitude=81.4007922&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:03,010 | ERROR | data_pipeline | Error fetching weather for 'Dibrugarh' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4844597&longitude=94.9019447&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4844597&longitude=94.9019447&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:03,420 | ERROR | data_pipeline | Error fetching weather for 'Dindigul' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=10.4256897&longitude=77.815664&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=10.4256897&longitude=77.815664&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:04,956 | ERROR | data_pipeline | Error fetching weather for 'Durg' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1982964&longitude=81.4007922&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=21.1982964&longitude=81.4007922&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:05,416 | ERROR | data_pipeline | Error fetching weather for 'Durgapur' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.5350475&longitude=87.3380425&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.5350475&longitude=87.3380425&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:05,877 | ERROR | data_pipeline | Error fetching weather for 'Eluru' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=16.7104257&longitude=81.1153816&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=16.7104257&longitude=81.1153816&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:07,926 | ERROR | data_pipeline | Error fetching weather for 'Durgapur' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.5350475&longitude=87.3380425&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.5350475&longitude=87.3380425&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:08,027 | ERROR | data_pipeline | Error fetching weather for 'Erode' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=11.4905281&longitude=77.3505274&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=11.4905281&longitude=77.3505274&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:08,337 | ERROR | data_pipeline | Error fetching weather for 'Eluru' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=16.7104257&longitude=81.1153816&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=16.7104257&longitude=81.1153816&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:10,383 | ERROR | data_pipeline | Error fetching weather for 'Erode' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=11.4905281&longitude=77.3505274&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=11.4905281&longitude=77.3505274&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:10,484 | ERROR | data_pipeline | Error fetching weather for 'Etawah' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=26.7155629&longitude=79.0917098&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=26.7155629&longitude=79.0917098&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:10,895 | ERROR | data_pipeline | Error fetching weather for 'Faridabad' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.4031478&longitude=77.3105561&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.4031478&longitude=77.3105561&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:13,352 | ERROR | data_pipeline | Error fetching weather for 'Farrukhabad' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4362002&longitude=79.4894778&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4362002&longitude=79.4894778&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:13,354 | ERROR | data_pipeline | Error fetching weather for 'Etawah' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=26.7155629&longitude=79.0917098&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=26.7155629&longitude=79.0917098&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:13,968 | ERROR | data_pipeline | Error fetching weather for 'Faridabad' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.4031478&longitude=77.3105561&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.4031478&longitude=77.3105561&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:15,774 | ERROR | data_pipeline | Error fetching weather for 'Fatehpur' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.8348023&longitude=80.9154547&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.8348023&longitude=80.9154547&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:16,528 | ERROR | data_pipeline | Error fetching weather for 'Firozabad' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.1941954&longitude=78.4604956&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.1941954&longitude=78.4604956&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:16,544 | ERROR | data_pipeline | Error fetching weather for 'Farrukhabad' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4362002&longitude=79.4894778&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.4362002&longitude=79.4894778&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:18,309 | ERROR | data_pipeline | Error fetching weather for 'Fatehpur' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.8348023&longitude=80.9154547&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.8348023&longitude=80.9154547&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:19,394 | ERROR | data_pipeline | Error fetching weather for 'Gandhidham' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.0718743&longitude=70.131715&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.0718743&longitude=70.131715&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:19,808 | ERROR | data_pipeline | Error fetching weather for 'Firozabad' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.1941954&longitude=78.4604956&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.1941954&longitude=78.4604956&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:20,919 | ERROR | data_pipeline | Error fetching weather for 'Gandhinagar' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.2232877&longitude=72.6492267&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.2232877&longitude=72.6492267&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:22,162 | ERROR | data_pipeline | Error fetching weather for 'Gandhidham' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.0718743&longitude=70.131715&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.0718743&longitude=70.131715&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:22,377 | ERROR | data_pipeline | Error fetching weather for 'Gangtok' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.329046&longitude=88.6122673&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.329046&longitude=88.6122673&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:23,597 | ERROR | data_pipeline | Error fetching weather for 'Gandhinagar' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.2232877&longitude=72.6492267&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=23.2232877&longitude=72.6492267&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:25,231 | ERROR | data_pipeline | Error fetching weather for 'Gaya' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.679389&longitude=85.0115833&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.679389&longitude=85.0115833&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:25,953 | ERROR | data_pipeline | Error fetching weather for 'Gangtok' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.329046&longitude=88.6122673&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=27.329046&longitude=88.6122673&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:26,158 | ERROR | data_pipeline | Error fetching weather for 'Ghaziabad' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.7749966&longitude=77.4586967&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.7749966&longitude=77.4586967&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:27,998 | ERROR | data_pipeline | Error fetching weather for 'Gaya' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.679389&longitude=85.0115833&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.679389&longitude=85.0115833&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:28,508 | ERROR | data_pipeline | Error fetching weather for 'Giridih' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.3314546&longitude=86.1548117&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.3314546&longitude=86.1548117&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:28,715 | ERROR | data_pipeline | Error fetching weather for 'Ghaziabad' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.7749966&longitude=77.4586967&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=28.7749966&longitude=77.4586967&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:30,780 | ERROR | data_pipeline | Error fetching weather for 'Gopalpur' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.3094637&longitude=87.2078731&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.3094637&longitude=87.2078731&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:31,276 | ERROR | data_pipeline | Error fetching weather for 'Giridih' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.3314546&longitude=86.1548117&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=24.3314546&longitude=86.1548117&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:31,888 | ERROR | data_pipeline | Error fetching weather for 'Gorakhpur' 2023-03-16->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=26.6677977&longitude=83.3642334&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=26.6677977&longitude=83.3642334&start_date=2023-03-16&end_date=2024-03-14&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
2025-10-03 22:16:33,426 | ERROR | data_pipeline | Error fetching weather for 'Gopalpur' 2024-03-15->429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.3094637&longitude=87.2078731&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto: 429 Client Error: Too Many Requests for url: https://archive-api.open-meteo.com/v1/archive?latitude=25.3094637&longitude=87.2078731&start_date=2024-03-15&end_date=2024-11-04&daily=temperature_2m_max&daily=precipitation_sum&timezone=auto
