store_id,product_id,order_date,daily_qty,daily_revenue,orders_count,high_value_item_ratio,avg_unit_price,lag_1_qty,lag_7_qty,lag_14_qty,lag_30_qty,rolling_7_mean_qty,rolling_7_sum_qty,rolling_14_mean_qty,rolling_14_sum_qty,rolling_30_mean_qty,rolling_30_sum_qty,cumulative_qty,cumulative_revenue,rolling_30_std_qty,qty_growth_rate,day,month,year,day_of_week,is_weekend,is_month_start,is_month_end
2024,448752,2023-10-14 02:32:22,1.0,160.07000732421875,1,0.0,160.07000732421875,,,,,,,,,,,1.0,160.07000732421875,,,14,10,2023,5,True,False,False
2028,451812,2024-05-28 12:31:28,1.0,530.8499755859375,1,0.0,530.8499755859375,,,,,,,,,,,1.0,530.8499755859375,,,28,5,2024,1,False,False,False
2029,274207,2024-01-04 20:24:27,1.0,328.510009765625,1,0.0,328.510009765625,,,,,,,,,,,1.0,328.510009765625,,,4,1,2024,3,False,False,False
2030,820973,2023-06-09 20:54:07,1.0,114.5199966430664,1,0.0,114.5199966430664,,,,,,,,,,,1.0,114.5199966430664,,,9,6,2023,4,False,False,False
2031,587645,2023-09-29 07:08:55,3.0,2405.4299926757812,1,1.0,801.8099975585938,,,,,,,,,,,3.0,2405.4299926757812,,,29,9,2023,4,False,False,False
2035,487931,2023-10-03 11:53:27,1.0,709.0800170898438,1,0.0,709.0800170898438,,,,,,,,,,,1.0,709.0800170898438,,,3,10,2023,1,False,False,False
2038,818522,2023-07-28 15:01:30,3.0,288.2699890136719,1,0.0,96.08999633789062,,,,,,,,,,,3.0,288.2699890136719,,,28,7,2023,4,False,False,False
2039,876139,2023-09-27 10:02:27,1.0,415.75,1,0.0,415.75,,,,,,,,,,,1.0,415.75,,,27,9,2023,2,False,False,False
2040,67197,2024-01-09 06:21:14,1.0,552.2000122070312,1,0.0,552.2000122070312,,,,,,,,,,,1.0,552.2000122070312,,,9,1,2024,1,False,False,False
2041,18035,2024-06-13 10:24:40,3.0,2906.8200073242188,1,1.0,968.9400024414062,,,,,,,,,,,3.0,2906.8200073242188,,,13,6,2024,3,False,False,False
2042,555121,2023-09-10 11:47:03,2.0,709.8200073242188,1,0.0,354.9100036621094,,,,,,,,,,,2.0,709.8200073242188,,,10,9,2023,6,True,False,False
2043,67197,2024-10-28 06:21:11,2.0,1104.4000244140625,1,0.0,552.2000122070312,,,,,,,,,,,2.0,1104.4000244140625,,,28,10,2024,0,False,False,False
2045,56589,2023-10-15 08:55:25,1.0,517.77001953125,1,0.0,517.77001953125,,,,,,,,,,,1.0,517.77001953125,,,15,10,2023,6,True,False,False
2046,913428,2024-07-24 01:20:16,3.0,1176.6600036621094,1,0.0,392.2200012207031,,,,,,,,,,,3.0,1176.6600036621094,,,24,7,2024,2,False,False,False
2047,490602,2024-02-26 18:16:54,3.0,1648.409912109375,1,0.0,549.469970703125,,,,,,,,,,,3.0,1648.409912109375,,,26,2,2024,0,False,False,False
2048,455083,2024-07-19 06:35:56,3.0,2877.030029296875,1,1.0,959.010009765625,,,,,,,,,,,3.0,2877.030029296875,,,19,7,2024,4,False,False,False
2050,473647,2023-06-07 05:55:43,3.0,129.14999771118164,1,0.0,43.04999923706055,,,,,,,,,,,3.0,129.14999771118164,,,7,6,2023,2,False,False,False
2051,673058,2023-07-14 20:15:51,2.0,1531.52001953125,1,0.0,765.760009765625,,,,,,,,,,,2.0,1531.52001953125,,,14,7,2023,4,False,False,False
2056,382511,2023-03-19 13:25:27,1.0,702.5399780273438,1,0.0,702.5399780273438,,,,,,,,,,,1.0,702.5399780273438,,,19,3,2023,6,True,False,False
2058,654297,2024-07-07 13:29:33,3.0,39.75,1,0.0,13.25,,,,,,,,,,,3.0,39.75,,,7,7,2024,6,True,False,False
2062,871592,2024-10-05 17:21:33,1.0,870.2899780273438,1,1.0,870.2899780273438,,,,,,,,,,,1.0,870.2899780273438,,,5,10,2024,5,True,False,False
2064,925482,2023-05-07 18:03:53,1.0,475.0400085449219,1,0.0,475.0400085449219,,,,,,,,,,,1.0,475.0400085449219,,,7,5,2023,6,True,False,False
2066,704868,2023-04-14 13:16:47,3.0,580.3800201416016,1,0.0,193.4600067138672,,,,,,,,,,,3.0,580.3800201416016,,,14,4,2023,4,False,False,False
2068,679321,2024-08-18 17:15:12,3.0,2215.3800659179688,1,0.0,738.4600219726562,,,,,,,,,,,3.0,2215.3800659179688,,,18,8,2024,6,True,False,False
2069,679321,2023-09-25 15:08:53,3.0,2215.3800659179688,1,0.0,738.4600219726562,,,,,,,,,,,3.0,2215.3800659179688,,,25,9,2023,0,False,False,False
2071,492958,2023-04-07 06:36:05,1.0,84.19999694824219,1,0.0,84.19999694824219,,,,,,,,,,,1.0,84.19999694824219,,,7,4,2023,4,False,False,False
2073,890623,2023-08-10 13:48:13,1.0,354.5199890136719,1,0.0,354.5199890136719,,,,,,,,,,,1.0,354.5199890136719,,,10,8,2023,3,False,False,False
2077,462526,2023-06-15 23:44:37,2.0,899.9400024414062,1,0.0,449.9700012207031,,,,,,,,,,,2.0,899.9400024414062,,,15,6,2023,3,False,False,False
2081,952168,2023-05-17 06:11:20,1.0,236.9499969482422,1,0.0,236.9499969482422,,,,,,,,,,,1.0,236.9499969482422,,,17,5,2023,2,False,False,False
2083,739448,2023-08-06 08:03:35,3.0,2266.9799194335938,1,0.0,755.6599731445312,,,,,,,,,,,3.0,2266.9799194335938,,,6,8,2023,6,True,False,False
2085,739448,2024-05-01 10:47:18,2.0,1511.3199462890625,1,0.0,755.6599731445312,,,,,,,,,,,2.0,1511.3199462890625,,,1,5,2024,2,False,True,False
2086,890232,2023-06-04 21:10:12,3.0,1296.0,1,0.0,432.0,,,,,,,,,,,3.0,1296.0,,,4,6,2023,6,True,False,False
2087,968887,2024-05-05 23:06:40,1.0,40.70000076293945,1,0.0,40.70000076293945,,,,,,,,,,,1.0,40.70000076293945,,,5,5,2024,6,True,False,False
2089,435929,2024-01-11 16:07:45,2.0,1713.780029296875,1,1.0,856.8900146484375,,,,,,,,,,,2.0,1713.780029296875,,,11,1,2024,3,False,False,False
2090,564692,2023-12-07 13:24:38,3.0,646.9499816894532,1,0.0,215.6499938964844,,,,,,,,,,,3.0,646.9499816894532,,,7,12,2023,3,False,False,False
2091,425341,2024-08-10 23:44:45,3.0,1458.8399963378906,1,0.0,486.2799987792969,,,,,,,,,,,3.0,1458.8399963378906,,,10,8,2024,5,True,False,False
2092,487931,2023-11-07 01:00:32,1.0,709.0800170898438,1,0.0,709.0800170898438,,,,,,,,,,,1.0,709.0800170898438,,,7,11,2023,1,False,False,False
2096,131748,2024-09-04 11:38:12,2.0,162.6999969482422,1,0.0,81.3499984741211,,,,,,,,,,,2.0,162.6999969482422,,,4,9,2024,2,False,False,False
2098,131136,2023-09-21 08:05:46,3.0,113.39999771118164,1,0.0,37.79999923706055,,,,,,,,,,,3.0,113.39999771118164,,,21,9,2023,3,False,False,False
2099,451812,2023-03-20 18:18:25,1.0,530.8499755859375,1,0.0,530.8499755859375,,,,,,,,,,,1.0,530.8499755859375,,,20,3,2023,0,False,False,False
2100,425341,2023-04-09 08:04:44,3.0,1458.8399963378906,1,0.0,486.2799987792969,,,,,,,,,,,3.0,1458.8399963378906,,,9,4,2023,6,True,False,False
2101,366066,2024-05-30 17:24:44,3.0,2755.7400512695312,1,1.0,918.5800170898438,,,,,,,,,,,3.0,2755.7400512695312,,,30,5,2024,3,False,False,False
2104,851978,2023-03-31 08:31:30,1.0,715.719970703125,1,0.0,715.719970703125,,,,,,,,,,,1.0,715.719970703125,,,31,3,2023,4,False,False,True
2105,455755,2024-03-15 05:55:57,2.0,88.18000030517578,1,0.0,44.09000015258789,,,,,,,,,,,2.0,88.18000030517578,,,15,3,2024,4,False,False,False
2106,18035,2023-11-01 11:42:45,2.0,1937.8800048828125,1,1.0,968.9400024414062,,,,,,,,,,,2.0,1937.8800048828125,,,1,11,2023,2,False,True,False
2108,784673,2024-05-22 07:43:43,2.0,982.780029296875,1,0.0,491.3900146484375,,,,,,,,,,,2.0,982.780029296875,,,22,5,2024,2,False,False,False
2109,592784,2023-06-17 01:53:29,3.0,841.0500183105469,1,0.0,280.3500061035156,,,,,,,,,,,3.0,841.0500183105469,,,17,6,2023,5,True,False,False
2112,658389,2024-08-06 11:22:09,2.0,305.1000061035156,1,0.0,152.5500030517578,,,,,,,,,,,2.0,305.1000061035156,,,6,8,2024,1,False,False,False
2114,82484,2024-01-31 20:57:35,1.0,914.8800048828124,1,1.0,914.8800048828124,,,,,,,,,,,1.0,914.8800048828124,,,31,1,2024,2,False,False,True
2116,329351,2023-11-29 05:51:08,2.0,621.739990234375,1,0.0,310.8699951171875,,,,,,,,,,,2.0,621.739990234375,,,29,11,2023,2,False,False,False
2118,470449,2024-10-10 12:35:06,3.0,2483.31005859375,1,1.0,827.77001953125,,,,,,,,,,,3.0,2483.31005859375,,,10,10,2024,3,False,False,False
2119,378287,2023-06-21 01:36:59,2.0,665.6799926757812,1,0.0,332.8399963378906,,,,,,,,,,,2.0,665.6799926757812,,,21,6,2023,2,False,False,False
2121,140489,2023-08-03 21:15:59,3.0,1950.6000366210938,1,0.0,650.2000122070312,,,,,,,,,,,3.0,1950.6000366210938,,,3,8,2023,3,False,False,False
2122,112390,2023-09-12 08:53:53,1.0,877.97998046875,1,1.0,877.97998046875,,,,,,,,,,,1.0,877.97998046875,,,12,9,2023,1,False,False,False
2124,361361,2023-09-14 17:37:13,2.0,1652.4200439453125,1,1.0,826.2100219726562,,,,,,,,,,,2.0,1652.4200439453125,,,14,9,2023,3,False,False,False
2127,961614,2024-01-20 02:48:17,1.0,227.22000122070312,1,0.0,227.22000122070312,,,,,,,,,,,1.0,227.22000122070312,,,20,1,2024,5,True,False,False
2130,952168,2023-07-01 04:24:22,3.0,710.8499908447266,1,0.0,236.9499969482422,,,,,,,,,,,3.0,710.8499908447266,,,1,7,2023,5,True,True,False
2133,709916,2023-06-27 00:54:54,3.0,101.27999496459961,1,0.0,33.7599983215332,,,,,,,,,,,3.0,101.27999496459961,,,27,6,2023,1,False,False,False
2135,300159,2024-09-12 06:33:08,3.0,133.04999542236325,1,0.0,44.34999847412109,,,,,,,,,,,3.0,133.04999542236325,,,12,9,2024,3,False,False,False
2138,53833,2023-07-22 07:35:00,2.0,269.3800048828125,1,0.0,134.69000244140625,,,,,,,,,,,2.0,269.3800048828125,,,22,7,2023,5,True,False,False
2140,818522,2023-07-31 08:28:13,2.0,192.17999267578125,1,0.0,96.08999633789062,,,,,,,,,,,2.0,192.17999267578125,,,31,7,2023,0,False,False,True
2142,689769,2024-02-18 07:37:33,1.0,46.619998931884766,1,0.0,46.619998931884766,,,,,,,,,,,1.0,46.619998931884766,,,18,2,2024,6,True,False,False
2143,679284,2023-05-24 15:21:07,1.0,877.8900146484375,1,1.0,877.8900146484375,,,,,,,,,,,1.0,877.8900146484375,,,24,5,2023,2,False,False,False
2144,706112,2023-06-09 13:18:53,3.0,1436.3700256347656,1,0.0,478.7900085449219,,,,,,,,,,,3.0,1436.3700256347656,,,9,6,2023,4,False,False,False
2146,704868,2023-12-04 01:16:30,2.0,386.9200134277344,1,0.0,193.4600067138672,,,,,,,,,,,2.0,386.9200134277344,,,4,12,2023,0,False,False,False
2148,837480,2023-10-23 00:57:21,2.0,434.7999877929688,1,0.0,217.3999938964844,,,,,,,,,,,2.0,434.7999877929688,,,23,10,2023,0,False,False,False
2151,461804,2024-02-16 21:33:40,1.0,310.69000244140625,1,0.0,310.69000244140625,,,,,,,,,,,1.0,310.69000244140625,,,16,2,2024,4,False,False,False
2152,382511,2023-11-14 13:03:17,2.0,1405.0799560546875,1,0.0,702.5399780273438,,,,,,,,,,,2.0,1405.0799560546875,,,14,11,2023,1,False,False,False
2154,196719,2024-06-28 08:57:17,1.0,217.5,1,0.0,217.5,,,,,,,,,,,1.0,217.5,,,28,6,2024,4,False,False,False
2156,298985,2023-07-07 03:59:40,1.0,183.75999450683597,1,0.0,183.75999450683597,,,,,,,,,,,1.0,183.75999450683597,,,7,7,2023,4,False,False,False
2157,604184,2024-03-03 10:25:44,3.0,1192.6499633789065,1,0.0,397.5499877929688,,,,,,,,,,,3.0,1192.6499633789065,,,3,3,2024,6,True,False,False
2162,587645,2024-08-01 07:14:37,1.0,801.8099975585938,1,1.0,801.8099975585938,,,,,,,,,,,1.0,801.8099975585938,,,1,8,2024,3,False,True,False
2166,692985,2023-09-22 20:53:29,3.0,592.1699981689453,1,0.0,197.38999938964844,,,,,,,,,,,3.0,592.1699981689453,,,22,9,2023,4,False,False,False
2167,60619,2023-08-20 08:14:44,2.0,1452.8199462890625,1,0.0,726.4099731445312,,,,,,,,,,,2.0,1452.8199462890625,,,20,8,2023,6,True,False,False
2170,784827,2023-04-11 13:00:06,1.0,274.25,1,0.0,274.25,,,,,,,,,,,1.0,274.25,,,11,4,2023,1,False,False,False
2176,34186,2024-07-11 11:31:57,2.0,1851.3000488281248,1,1.0,925.6500244140624,,,,,,,,,,,2.0,1851.3000488281248,,,11,7,2024,3,False,False,False
2177,376447,2023-06-21 22:30:22,2.0,1449.6800537109375,1,0.0,724.8400268554688,,,,,,,,,,,2.0,1449.6800537109375,,,21,6,2023,2,False,False,False
2182,186168,2024-09-17 00:09:49,1.0,878.7999877929688,1,1.0,878.7999877929688,,,,,,,,,,,1.0,878.7999877929688,,,17,9,2024,1,False,False,False
2183,136533,2023-04-11 01:17:20,3.0,2478.6300659179688,1,1.0,826.2100219726562,,,,,,,,,,,3.0,2478.6300659179688,,,11,4,2023,1,False,False,False
2187,952124,2023-05-08 19:20:37,1.0,127.08000183105467,1,0.0,127.08000183105467,,,,,,,,,,,1.0,127.08000183105467,,,8,5,2023,0,False,False,False
2189,82484,2024-06-11 22:58:08,3.0,2744.640014648437,1,1.0,914.8800048828124,,,,,,,,,,,3.0,2744.640014648437,,,11,6,2024,1,False,False,False
2192,365132,2024-10-16 15:56:16,3.0,688.1400146484375,1,0.0,229.3800048828125,,,,,,,,,,,3.0,688.1400146484375,,,16,10,2024,2,False,False,False
2193,661577,2024-09-26 15:13:34,3.0,2162.8500366210938,1,0.0,720.9500122070312,,,,,,,,,,,3.0,2162.8500366210938,,,26,9,2024,3,False,False,False
2196,131748,2023-04-30 06:35:41,1.0,81.3499984741211,1,0.0,81.3499984741211,,,,,,,,,,,1.0,81.3499984741211,,,30,4,2023,6,True,False,True
2201,567671,2023-03-28 04:07:24,1.0,418.4800109863281,1,0.0,418.4800109863281,,,,,,,,,,,1.0,418.4800109863281,,,28,3,2023,1,False,False,False
2206,51036,2023-11-27 13:08:59,1.0,931.6099853515624,1,1.0,931.6099853515624,,,,,,,,,,,1.0,931.6099853515624,,,27,11,2023,0,False,False,False
2208,611575,2023-10-31 21:33:55,2.0,964.1199951171875,1,0.0,482.05999755859375,,,,,,,,,,,2.0,964.1199951171875,,,31,10,2023,1,False,False,True
2209,6405,2024-07-09 11:42:13,2.0,473.01998901367193,1,0.0,236.50999450683597,,,,,,,,,,,2.0,473.01998901367193,,,9,7,2024,1,False,False,False
2211,491521,2024-08-08 23:52:43,3.0,1669.0499267578125,1,0.0,556.3499755859375,,,,,,,,,,,3.0,1669.0499267578125,,,8,8,2024,3,False,False,False
2212,329351,2024-04-16 15:24:06,3.0,932.6099853515625,1,0.0,310.8699951171875,,,,,,,,,,,3.0,932.6099853515625,,,16,4,2024,1,False,False,False
2217,706112,2024-07-12 17:07:26,2.0,957.5800170898438,1,0.0,478.7900085449219,,,,,,,,,,,2.0,957.5800170898438,,,12,7,2024,4,False,False,False
2218,677169,2023-11-07 11:20:32,3.0,783.0899963378906,1,0.0,261.0299987792969,,,,,,,,,,,3.0,783.0899963378906,,,7,11,2023,1,False,False,False
2219,33797,2023-08-14 08:55:19,1.0,888.1199951171875,1,1.0,888.1199951171875,,,,,,,,,,,1.0,888.1199951171875,,,14,8,2023,0,False,False,False
2221,432617,2024-05-03 13:21:58,1.0,863.1799926757812,1,1.0,863.1799926757812,,,,,,,,,,,1.0,863.1799926757812,,,3,5,2024,4,False,False,False
2222,490602,2024-07-13 08:44:22,3.0,1648.409912109375,1,0.0,549.469970703125,,,,,,,,,,,3.0,1648.409912109375,,,13,7,2024,5,True,False,False
2224,144124,2023-11-08 14:57:16,2.0,325.3399963378906,1,0.0,162.6699981689453,,,,,,,,,,,2.0,325.3399963378906,,,8,11,2023,2,False,False,False
2226,578097,2024-02-17 04:05:04,2.0,535.219970703125,1,0.0,267.6099853515625,,,,,,,,,,,2.0,535.219970703125,,,17,2,2024,5,True,False,False
2229,677169,2024-07-10 01:32:46,1.0,261.0299987792969,1,0.0,261.0299987792969,,,,,,,,,,,1.0,261.0299987792969,,,10,7,2024,2,False,False,False
2232,991434,2023-03-21 04:16:27,1.0,237.6199951171875,1,0.0,237.6199951171875,,,,,,,,,,,1.0,237.6199951171875,,,21,3,2023,1,False,False,False
2233,832348,2024-04-10 07:36:32,3.0,2494.2899780273438,1,1.0,831.4299926757812,,,,,,,,,,,3.0,2494.2899780273438,,,10,4,2024,2,False,False,False
2234,667163,2023-07-19 05:19:43,1.0,441.2000122070313,1,0.0,441.2000122070313,,,,,,,,,,,1.0,441.2000122070313,,,19,7,2023,2,False,False,False
2236,714999,2023-04-28 12:21:37,1.0,882.510009765625,1,1.0,882.510009765625,,,,,,,,,,,1.0,882.510009765625,,,28,4,2023,4,False,False,False
2238,891833,2023-09-09 12:41:26,1.0,493.1900024414063,1,0.0,493.1900024414063,,,,,,,,,,,1.0,493.1900024414063,,,9,9,2023,5,True,False,False
2239,237083,2024-05-16 22:59:16,1.0,577.1300048828125,1,0.0,577.1300048828125,,,,,,,,,,,1.0,577.1300048828125,,,16,5,2024,3,False,False,False
2241,883013,2024-10-21 07:09:25,2.0,1979.7600097656248,1,1.0,989.8800048828124,,,,,,,,,,,2.0,1979.7600097656248,,,21,10,2024,0,False,False,False
2245,962054,2024-05-20 06:25:18,2.0,33.720001220703125,1,0.0,16.860000610351562,,,,,,,,,,,2.0,33.720001220703125,,,20,5,2024,0,False,False,False
2246,398340,2023-09-04 11:40:25,3.0,1955.7899780273438,1,0.0,651.9299926757812,,,,,,,,,,,3.0,1955.7899780273438,,,4,9,2023,0,False,False,False
2248,820541,2023-08-04 09:15:27,2.0,1152.43994140625,1,0.0,576.219970703125,,,,,,,,,,,2.0,1152.43994140625,,,4,8,2023,4,False,False,False
2251,677542,2024-07-14 08:23:35,3.0,637.8300018310548,1,0.0,212.6100006103516,,,,,,,,,,,3.0,637.8300018310548,,,14,7,2024,6,True,False,False
2254,888807,2024-07-19 22:39:09,1.0,230.5800018310547,1,0.0,230.5800018310547,,,,,,,,,,,1.0,230.5800018310547,,,19,7,2024,4,False,False,False
2255,602241,2024-05-14 00:59:20,1.0,976.5499877929688,1,1.0,976.5499877929688,,,,,,,,,,,1.0,976.5499877929688,,,14,5,2024,1,False,False,False
2259,52729,2023-03-24 06:16:52,1.0,316.0199890136719,1,0.0,316.0199890136719,,,,,,,,,,,1.0,316.0199890136719,,,24,3,2023,4,False,False,False
2260,136533,2024-06-21 04:44:10,3.0,2478.6300659179688,1,1.0,826.2100219726562,,,,,,,,,,,3.0,2478.6300659179688,,,21,6,2024,4,False,False,False
2261,760684,2023-04-21 23:29:46,1.0,71.5999984741211,1,0.0,71.5999984741211,,,,,,,,,,,1.0,71.5999984741211,,,21,4,2023,4,False,False,False
2265,366066,2024-10-30 11:23:04,1.0,918.5800170898438,1,1.0,918.5800170898438,,,,,,,,,,,1.0,918.5800170898438,,,30,10,2024,2,False,False,False
2266,449106,2024-10-28 20:02:45,1.0,48.54999923706055,1,0.0,48.54999923706055,,,,,,,,,,,1.0,48.54999923706055,,,28,10,2024,0,False,False,False
2268,462526,2023-10-24 23:59:43,2.0,899.9400024414062,1,0.0,449.9700012207031,,,,,,,,,,,2.0,899.9400024414062,,,24,10,2023,1,False,False,False
2270,552496,2023-04-05 18:07:19,1.0,508.0,1,0.0,508.0,,,,,,,,,,,1.0,508.0,,,5,4,2023,2,False,False,False
2272,264803,2024-09-28 22:00:44,1.0,995.97998046875,1,1.0,995.97998046875,,,,,,,,,,,1.0,995.97998046875,,,28,9,2024,5,True,False,False
2273,186168,2024-02-08 20:25:13,1.0,878.7999877929688,1,1.0,878.7999877929688,,,,,,,,,,,1.0,878.7999877929688,,,8,2,2024,3,False,False,False
2275,274207,2024-09-10 20:04:14,3.0,985.530029296875,1,0.0,328.510009765625,,,,,,,,,,,3.0,985.530029296875,,,10,9,2024,1,False,False,False
2277,654623,2024-10-13 13:58:43,2.0,844.280029296875,1,0.0,422.1400146484375,,,,,,,,,,,2.0,844.280029296875,,,13,10,2024,6,True,False,False
2279,712003,2023-09-06 11:49:56,1.0,671.6799926757812,1,0.0,671.6799926757812,,,,,,,,,,,1.0,671.6799926757812,,,6,9,2023,2,False,False,False
2280,525531,2023-03-17 04:57:05,1.0,831.0999755859375,1,1.0,831.0999755859375,,,,,,,,,,,1.0,831.0999755859375,,,17,3,2023,4,False,False,False
2282,690565,2024-05-28 20:20:44,2.0,1902.5400390625,1,1.0,951.27001953125,,,,,,,,,,,2.0,1902.5400390625,,,28,5,2024,1,False,False,False
2285,194682,2024-10-10 06:40:31,1.0,912.2899780273438,1,1.0,912.2899780273438,,,,,,,,,,,1.0,912.2899780273438,,,10,10,2024,3,False,False,False
2286,425341,2024-03-08 13:40:09,1.0,486.2799987792969,1,0.0,486.2799987792969,,,,,,,,,,,1.0,486.2799987792969,,,8,3,2024,4,False,False,False
2287,14145,2024-02-21 16:55:20,1.0,630.8400268554688,1,0.0,630.8400268554688,,,,,,,,,,,1.0,630.8400268554688,,,21,2,2024,2,False,False,False
2288,942001,2024-01-10 05:24:05,3.0,2014.6499633789062,1,0.0,671.5499877929688,,,,,,,,,,,3.0,2014.6499633789062,,,10,1,2024,2,False,False,False
2289,812607,2024-08-03 13:51:39,3.0,1249.9499816894531,1,0.0,416.6499938964844,,,,,,,,,,,3.0,1249.9499816894531,,,3,8,2024,5,True,False,False
2292,287070,2023-09-15 14:53:44,3.0,1329.5100402832031,1,0.0,443.1700134277344,,,,,,,,,,,3.0,1329.5100402832031,,,15,9,2023,4,False,False,False
2293,969851,2023-03-21 04:50:10,3.0,1021.9800109863281,1,0.0,340.6600036621094,,,,,,,,,,,3.0,1021.9800109863281,,,21,3,2023,1,False,False,False
2297,228286,2024-05-01 22:08:36,1.0,179.0800018310547,1,0.0,179.0800018310547,,,,,,,,,,,1.0,179.0800018310547,,,1,5,2024,2,False,True,False
2298,34186,2024-02-24 07:45:16,2.0,1851.3000488281248,1,1.0,925.6500244140624,,,,,,,,,,,2.0,1851.3000488281248,,,24,2,2024,5,True,False,False
2300,491314,2024-02-23 15:28:21,2.0,1946.8800048828125,1,1.0,973.4400024414062,,,,,,,,,,,2.0,1946.8800048828125,,,23,2,2024,4,False,False,False
2301,222892,2024-05-19 02:58:20,2.0,1738.43994140625,1,1.0,869.219970703125,,,,,,,,,,,2.0,1738.43994140625,,,19,5,2024,6,True,False,False
2304,91670,2024-05-14 11:32:09,3.0,1317.719970703125,1,0.0,439.239990234375,,,,,,,,,,,3.0,1317.719970703125,,,14,5,2024,1,False,False,False
2310,9436,2024-08-12 05:08:50,3.0,265.29000091552734,1,0.0,88.43000030517578,,,,,,,,,,,3.0,265.29000091552734,,,12,8,2024,0,False,False,False
2312,707935,2023-07-09 10:58:32,2.0,1641.800048828125,1,1.0,820.9000244140625,,,,,,,,,,,2.0,1641.800048828125,,,9,7,2023,6,True,False,False
2313,901144,2023-08-31 14:56:32,1.0,340.3599853515625,1,0.0,340.3599853515625,,,,,,,,,,,1.0,340.3599853515625,,,31,8,2023,3,False,False,True
2314,903336,2023-12-10 08:16:59,1.0,551.8800048828125,1,0.0,551.8800048828125,,,,,,,,,,,1.0,551.8800048828125,,,10,12,2023,6,True,False,False
2317,373536,2024-04-20 12:49:11,3.0,1482.5100402832031,1,0.0,494.1700134277344,,,,,,,,,,,3.0,1482.5100402832031,,,20,4,2024,5,True,False,False
2318,378230,2024-03-27 15:50:30,3.0,499.25999450683594,1,0.0,166.4199981689453,,,,,,,,,,,3.0,499.25999450683594,,,27,3,2024,2,False,False,False
2319,33955,2024-06-05 03:37:45,2.0,372.1600036621094,1,0.0,186.0800018310547,,,,,,,,,,,2.0,372.1600036621094,,,5,6,2024,2,False,False,False
2321,89084,2023-06-22 02:54:54,2.0,1197.6600341796875,1,0.0,598.8300170898438,,,,,,,,,,,2.0,1197.6600341796875,,,22,6,2023,3,False,False,False
2324,851978,2024-06-19 06:16:01,3.0,2147.159912109375,1,0.0,715.719970703125,,,,,,,,,,,3.0,2147.159912109375,,,19,6,2024,2,False,False,False
2325,937542,2024-04-14 05:13:07,1.0,97.04000091552734,1,0.0,97.04000091552734,,,,,,,,,,,1.0,97.04000091552734,,,14,4,2024,6,True,False,False
2327,871592,2024-05-16 06:38:40,1.0,870.2899780273438,1,1.0,870.2899780273438,,,,,,,,,,,1.0,870.2899780273438,,,16,5,2024,3,False,False,False
2328,592784,2023-12-12 04:48:42,3.0,841.0500183105469,1,0.0,280.3500061035156,,,,,,,,,,,3.0,841.0500183105469,,,12,12,2023,1,False,False,False
2329,140489,2023-12-24 19:17:51,2.0,1300.4000244140625,1,0.0,650.2000122070312,,,,,,,,,,,2.0,1300.4000244140625,,,24,12,2023,6,True,False,False
2330,217710,2024-09-08 20:08:07,2.0,117.18000030517578,1,0.0,58.59000015258789,,,,,,,,,,,2.0,117.18000030517578,,,8,9,2024,6,True,False,False
2332,300159,2023-05-15 01:17:28,1.0,44.34999847412109,1,0.0,44.34999847412109,,,,,,,,,,,1.0,44.34999847412109,,,15,5,2023,0,False,False,False
2338,654297,2023-08-14 21:47:48,1.0,13.25,1,0.0,13.25,,,,,,,,,,,1.0,13.25,,,14,8,2023,0,False,False,False
2339,354409,2023-05-02 09:45:13,3.0,975.2399597167969,1,0.0,325.0799865722656,,,,,,,,,,,3.0,975.2399597167969,,,2,5,2023,1,False,False,False
2342,552883,2023-08-26 23:42:03,1.0,888.1599731445312,1,1.0,888.1599731445312,,,,,,,,,,,1.0,888.1599731445312,,,26,8,2023,5,True,False,False
2343,34200,2024-10-10 18:17:29,2.0,639.5999755859375,1,0.0,319.79998779296875,,,,,,,,,,,2.0,639.5999755859375,,,10,10,2024,3,False,False,False
2344,712003,2024-07-27 12:46:39,1.0,671.6799926757812,1,0.0,671.6799926757812,,,,,,,,,,,1.0,671.6799926757812,,,27,7,2024,5,True,False,False
2346,679865,2024-03-04 19:18:55,2.0,695.8200073242188,1,0.0,347.9100036621094,,,,,,,,,,,2.0,695.8200073242188,,,4,3,2024,0,False,False,False
2347,689769,2023-10-27 23:11:55,2.0,93.23999786376953,1,0.0,46.619998931884766,,,,,,,,,,,2.0,93.23999786376953,,,27,10,2023,4,False,False,False
2348,146840,2024-07-08 14:00:52,3.0,2360.5499267578125,1,1.0,786.8499755859375,,,,,,,,,,,3.0,2360.5499267578125,,,8,7,2024,0,False,False,False
2357,378230,2024-08-04 18:38:03,1.0,166.4199981689453,1,0.0,166.4199981689453,,,,,,,,,,,1.0,166.4199981689453,,,4,8,2024,6,True,False,False
2361,112390,2024-09-10 12:43:15,3.0,2633.93994140625,1,1.0,877.97998046875,,,,,,,,,,,3.0,2633.93994140625,,,10,9,2024,1,False,False,False
2363,739534,2023-10-14 01:37:23,3.0,2983.6799926757812,1,1.0,994.5599975585938,,,,,,,,,,,3.0,2983.6799926757812,,,14,10,2023,5,True,False,False
2364,578097,2024-06-09 18:25:49,2.0,535.219970703125,1,0.0,267.6099853515625,,,,,,,,,,,2.0,535.219970703125,,,9,6,2024,6,True,False,False
