order_id,customer_id,order_date,order_total,payment_method,store_id,promised_delivery_time,actual_delivery_time,delivery_status,delivery_delay_hrs
1275232752,83304571,2023-08-24 07:35:20,422.2300109863281,Upi,9761,2023-08-24 07:46:20,2023-08-24 07:50:20,On Time,0.06666666666666667
1275637731,20148223,2023-12-21 10:41:16,786.8499755859375,Upi,9107,2023-12-21 10:53:16,2023-12-21 11:14:16,Significantly Delayed,0.35
1276192882,97678578,2024-01-08 07:33:48,2375.85009765625,Upi,7738,2024-01-08 07:45:48,2024-01-08 07:42:48,On Time,-0.05
1279200190,84468124,2024-07-10 06:00:41,2280.010009765625,Wallet,7654,2024-07-10 06:18:41,2024-07-10 06:25:41,Slightly Delayed,0.11666666666666667
1282422181,188838,2024-02-19 14:40:22,1116.8800048828125,Upi,9970,2024-02-19 14:52:22,2024-02-19 14:59:22,Slightly Delayed,0.11666666666666667
1286123100,45659330,2023-12-30 23:53:40,1243.739990234375,Upi,962,2023-12-31 00:10:40,2023-12-31 00:13:40,On Time,0.05
1286821727,32003512,2024-08-04 02:44:11,2910.89990234375,Upi,9685,2024-08-04 02:55:11,2024-08-04 02:59:11,On Time,0.06666666666666667
1287686307,79076101,2024-01-18 17:59:19,4331.60009765625,Cash,2468,2024-01-18 18:09:19,2024-01-18 18:31:19,Significantly Delayed,0.36666666666666664
1288695184,46885873,2023-10-03 01:31:18,984.3499755859375,Wallet,2984,2023-10-03 01:47:18,2023-10-03 01:46:18,On Time,-0.016666666666666666
1292986566,47503133,2023-07-12 03:59:43,2659.090087890625,Wallet,9316,2023-07-12 04:14:43,2023-07-12 04:10:43,On Time,-0.06666666666666667
1295119665,99695529,2024-03-19 08:08:31,4979.18017578125,Upi,8775,2024-03-19 08:26:31,2024-03-19 08:21:31,On Time,-0.08333333333333333
1295268290,70168151,2024-02-16 22:34:18,3522.3798828125,Cash,3039,2024-02-16 22:53:18,2024-02-16 22:50:18,On Time,-0.05
1296772969,68703613,2024-06-02 02:03:40,5662.1201171875,Upi,5047,2024-06-02 02:13:40,2024-06-02 02:14:40,On Time,0.016666666666666666
1297253359,77811864,2024-04-24 09:19:28,1250.239990234375,Cash,6975,2024-04-24 09:29:28,2024-04-24 09:38:28,Slightly Delayed,0.15
1297341963,70230254,2024-07-28 21:44:40,1516.81005859375,Cash,9202,2024-07-28 21:58:40,2024-07-28 21:56:40,On Time,-0.03333333333333333
1309618968,91228580,2023-04-04 19:47:37,3211.739990234375,Cash,2406,2023-04-04 19:57:37,2023-04-04 19:55:37,On Time,-0.03333333333333333
1312767771,26412689,2024-09-17 05:59:27,2147.1298828125,Wallet,5147,2024-09-17 06:17:27,2024-09-17 06:22:27,On Time,0.08333333333333333
1315064289,74735607,2024-07-27 03:05:12,2357.22998046875,Upi,1009,2024-07-27 03:16:12,2024-07-27 03:39:12,Significantly Delayed,0.38333333333333336
1317016672,87256913,2024-09-20 23:46:52,3869.919921875,Wallet,9048,2024-09-21 00:03:52,2024-09-21 00:07:52,On Time,0.06666666666666667
1320638425,36833857,2023-04-26 21:53:58,3608.010009765625,Card,4392,2023-04-26 22:11:58,2023-04-26 22:11:58,On Time,0.0
1324817141,71694275,2023-08-17 22:02:37,5053.3701171875,Card,7839,2023-08-17 22:14:37,2023-08-17 22:12:37,On Time,-0.03333333333333333
1328085383,67538982,2023-05-11 11:37:52,1091.9000244140625,Wallet,5624,2023-05-11 11:50:52,2023-05-11 11:47:52,On Time,-0.05
1328248068,51556553,2024-05-14 00:59:20,1817.1600341796875,Cash,2255,2024-05-14 01:16:20,2024-05-14 01:29:20,Slightly Delayed,0.21666666666666667
1330806043,29415527,2024-04-03 10:18:32,905.27001953125,Wallet,6270,2024-04-03 10:32:32,2024-04-03 10:39:32,Slightly Delayed,0.11666666666666667
1334996274,11493380,2023-07-10 16:09:06,1261.699951171875,Wallet,8461,2023-07-10 16:19:06,2023-07-10 16:18:06,On Time,-0.016666666666666666
1337510774,80800079,2024-07-19 12:41:59,1563.8399658203125,Card,2685,2024-07-19 12:57:59,2024-07-19 12:56:59,On Time,-0.016666666666666666
1343610513,18113428,2023-07-17 13:42:50,638.3800048828125,Upi,8795,2023-07-17 13:55:50,2023-07-17 14:03:50,Slightly Delayed,0.13333333333333333
1346090496,88202341,2023-08-18 07:48:46,2035.949951171875,Cash,30,2023-08-18 08:03:46,2023-08-18 08:08:46,On Time,0.08333333333333333
1348544692,72489544,2024-04-15 17:01:06,2488.090087890625,Cash,3713,2024-04-15 17:14:06,2024-04-15 17:20:06,Slightly Delayed,0.1
1353492780,57765367,2024-03-06 16:25:44,1205.5799560546875,Upi,9701,2024-03-06 16:40:44,2024-03-06 16:40:44,On Time,0.0
1354097448,98687927,2023-06-21 17:33:21,3401.68994140625,Card,4903,2023-06-21 17:53:21,2023-06-21 17:55:21,On Time,0.03333333333333333
1355164713,28995786,2023-09-03 15:15:59,2054.429931640625,Card,3264,2023-09-03 15:30:59,2023-09-03 15:31:59,On Time,0.016666666666666666
1357352531,9246851,2023-06-07 13:43:08,4202.9599609375,Card,8829,2023-06-07 13:59:08,2023-06-07 13:58:08,On Time,-0.016666666666666666
1359318731,72675976,2024-08-27 22:36:25,831.4299926757812,Wallet,7047,2024-08-27 22:52:25,2024-08-27 22:47:25,On Time,-0.08333333333333333
1368450162,14974554,2023-09-11 00:04:44,3130.360107421875,Card,5455,2023-09-11 00:16:44,2023-09-11 00:13:44,On Time,-0.05
1370661468,64795608,2023-09-27 02:02:46,957.4500122070312,Wallet,9329,2023-09-27 02:20:46,2023-09-27 02:24:46,On Time,0.06666666666666667
1375867721,4862761,2024-07-15 16:57:54,2244.239990234375,Cash,548,2024-07-15 17:08:54,2024-07-15 17:05:54,On Time,-0.05
1377599881,48481702,2024-08-17 10:02:54,3323.75,Card,7803,2024-08-17 10:15:54,2024-08-17 10:12:54,On Time,-0.05
1378809665,52409516,2023-03-18 19:45:58,3370.169921875,Wallet,5417,2023-03-18 20:01:58,2023-03-18 20:06:58,On Time,0.08333333333333333
1380326453,68159723,2023-08-29 20:51:35,4991.0498046875,Cash,5301,2023-08-29 21:11:35,2023-08-29 21:14:35,On Time,0.05
1380510406,54338574,2024-07-27 20:15:20,3015.139892578125,Wallet,5404,2024-07-27 20:31:20,2024-07-27 20:35:20,On Time,0.06666666666666667
1380971977,16561710,2024-06-02 13:04:55,3117.739990234375,Cash,6655,2024-06-02 13:21:55,2024-06-02 13:16:55,On Time,-0.08333333333333333
1382880255,94078407,2024-08-11 13:26:47,2410.8798828125,Card,3709,2024-08-11 13:43:47,2024-08-11 13:48:47,On Time,0.08333333333333333
1387025817,52417972,2024-06-15 20:30:42,1004.6799926757812,Card,4735,2024-06-15 20:46:42,2024-06-15 20:50:42,On Time,0.06666666666666667
1388300707,84824280,2024-04-08 21:53:05,3998.4599609375,Upi,6018,2024-04-08 22:12:05,2024-04-08 22:16:05,On Time,0.06666666666666667
1389077693,37947202,2023-06-27 17:53:27,716.3499755859375,Upi,6110,2023-06-27 18:12:27,2023-06-27 18:26:27,Slightly Delayed,0.23333333333333334
1390229631,67952740,2023-08-07 07:39:06,959.010009765625,Upi,8090,2023-08-07 07:56:06,2023-08-07 08:06:06,Slightly Delayed,0.16666666666666666
1391881327,50557979,2024-07-01 21:17:49,1331.0999755859375,Upi,4496,2024-07-01 21:34:49,2024-07-01 21:38:49,On Time,0.06666666666666667
1393100618,33295496,2024-09-25 01:37:46,3502.77001953125,Cash,8686,2024-09-25 01:47:46,2024-09-25 01:44:46,On Time,-0.05
1396605672,20956158,2024-01-07 01:58:28,1723.8800048828125,Card,4916,2024-01-07 02:09:28,2024-01-07 02:06:28,On Time,-0.05
1397810713,9314637,2023-12-09 14:37:08,2534.35009765625,Wallet,3515,2023-12-09 14:55:08,2023-12-09 14:53:08,On Time,-0.03333333333333333
1398230967,46876240,2024-04-22 09:58:26,1186.6600341796875,Card,7040,2024-04-22 10:13:26,2024-04-22 10:09:26,On Time,-0.06666666666666667
1401372388,71411879,2023-04-17 09:37:03,426.7200012207031,Wallet,6796,2023-04-17 09:55:03,2023-04-17 09:54:03,On Time,-0.016666666666666666
1402723627,85006599,2024-05-16 04:45:13,2859.77001953125,Wallet,4968,2024-05-16 04:55:13,2024-05-16 05:09:13,Slightly Delayed,0.23333333333333334
1402916311,14275043,2024-04-23 12:52:28,4553.35986328125,Card,178,2024-04-23 13:05:28,2024-04-23 13:09:28,On Time,0.06666666666666667
1407304162,76970363,2023-03-31 18:45:55,46.619998931884766,Wallet,3909,2023-03-31 18:59:55,2023-03-31 18:59:55,On Time,0.0
1409544327,86444757,2024-07-13 16:18:13,1892.02001953125,Wallet,8983,2024-07-13 16:34:13,2024-07-13 16:39:13,On Time,0.08333333333333333
1409944718,39042103,2023-08-19 14:10:37,2483.93994140625,Upi,4180,2023-08-19 14:25:37,2023-08-19 14:28:37,On Time,0.05
1416102774,92245432,2024-04-27 16:28:05,2657.830078125,Upi,1566,2024-04-27 16:46:05,2024-04-27 16:59:05,Slightly Delayed,0.21666666666666667
1423646541,48730063,2023-12-10 10:34:10,2734.3701171875,Upi,2522,2023-12-10 10:45:10,2023-12-10 10:44:10,On Time,-0.016666666666666666
1427911940,20634789,2024-02-24 07:00:38,689.1599731445312,Upi,6456,2024-02-24 07:14:38,2024-02-24 07:17:38,On Time,0.05
1429047127,18465047,2023-12-09 20:37:38,4708.06982421875,Card,3650,2023-12-09 20:57:38,2023-12-09 21:15:38,Significantly Delayed,0.3
1433129858,43256928,2024-05-27 14:45:47,481.6300048828125,Upi,8177,2024-05-27 14:57:47,2024-05-27 14:52:47,On Time,-0.08333333333333333
1435353007,48281892,2024-01-19 09:04:09,2538.9599609375,Card,2991,2024-01-19 09:23:09,2024-01-19 09:24:09,On Time,0.016666666666666666
1435406360,1174162,2023-12-11 07:44:46,2259.169921875,Wallet,4834,2023-12-11 08:01:46,2023-12-11 07:58:46,On Time,-0.05
1437159967,68016312,2024-06-07 01:48:08,1315.8399658203125,Cash,9185,2024-06-07 01:59:08,2024-06-07 01:58:08,On Time,-0.016666666666666666
1440606577,76917159,2024-04-30 12:42:45,2092.550048828125,Wallet,9846,2024-04-30 13:01:45,2024-04-30 13:06:45,On Time,0.08333333333333333
1441735184,41181125,2024-10-31 15:03:54,2119.22998046875,Card,6557,2024-10-31 15:20:54,2024-10-31 15:25:54,On Time,0.08333333333333333
1442559656,85074810,2023-05-10 07:54:52,2573.969970703125,Cash,8807,2023-05-10 08:12:52,2023-05-10 08:33:52,Significantly Delayed,0.35
1443292147,8395610,2024-04-16 03:18:14,3889.010009765625,Wallet,9470,2024-04-16 03:32:14,2024-04-16 03:28:14,On Time,-0.06666666666666667
1444371693,9274874,2023-05-06 08:21:49,869.5499877929688,Card,4875,2023-05-06 08:37:49,2023-05-06 08:41:49,On Time,0.06666666666666667
1446221570,59216664,2024-09-26 09:57:18,1905.43994140625,Wallet,4433,2024-09-26 10:13:18,2024-09-26 10:12:18,On Time,-0.016666666666666666
1454073903,89874335,2023-09-16 08:57:33,2976.929931640625,Card,7736,2023-09-16 09:09:33,2023-09-16 09:16:33,Slightly Delayed,0.11666666666666667
1456550348,39674723,2024-05-02 00:22:28,1980.75,Upi,1166,2024-05-02 00:38:28,2024-05-02 00:38:28,On Time,0.0
1456792223,80875034,2024-08-13 21:18:36,154.52999877929688,Upi,8756,2024-08-13 21:29:36,2024-08-13 21:24:36,On Time,-0.08333333333333333
1458051433,50760752,2024-04-26 09:14:56,1055.1800537109375,Upi,7426,2024-04-26 09:30:56,2024-04-26 09:26:56,On Time,-0.06666666666666667
1461081366,13604883,2024-08-15 23:06:55,3593.550048828125,Cash,9873,2024-08-15 23:16:55,2024-08-15 23:23:55,Slightly Delayed,0.11666666666666667
1461604569,25713335,2024-04-26 02:03:57,3604.010009765625,Upi,706,2024-04-26 02:18:57,2024-04-26 02:17:57,On Time,-0.016666666666666666
1463293930,85354059,2024-06-06 14:26:05,2859.25,Upi,1306,2024-06-06 14:41:05,2024-06-06 14:36:05,On Time,-0.08333333333333333
1464518253,12695670,2023-07-04 02:15:55,1022.0499877929688,Wallet,1047,2023-07-04 02:26:55,2023-07-04 02:30:55,On Time,0.06666666666666667
1464736195,15830066,2024-08-23 16:05:00,692.3200073242188,Wallet,1345,2024-08-23 16:17:00,2024-08-23 16:27:00,Slightly Delayed,0.16666666666666666
1468095888,37691544,2023-06-17 06:09:04,4034.719970703125,Cash,5684,2023-06-17 06:24:04,2023-06-17 06:19:04,On Time,-0.08333333333333333
1469556300,65514005,2023-09-26 23:36:47,1070.56005859375,Card,5797,2023-09-26 23:55:47,2023-09-26 23:52:47,On Time,-0.05
1471186096,51503088,2023-11-21 02:10:26,2890.989990234375,Upi,7605,2023-11-21 02:24:26,2023-11-21 02:39:26,Slightly Delayed,0.25
1471897083,78439088,2023-12-06 21:55:53,1831.8499755859375,Wallet,1202,2023-12-06 22:08:53,2023-12-06 22:04:53,On Time,-0.06666666666666667
1478022303,69353754,2023-12-31 15:58:50,841.6099853515625,Wallet,4995,2023-12-31 16:13:50,2023-12-31 16:08:50,On Time,-0.08333333333333333
1479730711,90647204,2024-09-02 09:49:44,589.6099853515625,Wallet,3312,2024-09-02 10:08:44,2024-09-02 10:29:44,Significantly Delayed,0.35
1483786406,63451391,2023-03-25 07:26:24,3934.2900390625,Card,7474,2023-03-25 07:41:24,2023-03-25 08:09:24,Significantly Delayed,0.4666666666666667
1485229334,17132416,2023-07-19 05:19:43,2966.090087890625,Card,2234,2023-07-19 05:36:43,2023-07-19 05:32:43,On Time,-0.06666666666666667
1485682761,70363568,2023-10-03 19:11:52,217.5,Card,5550,2023-10-03 19:26:52,2023-10-03 19:29:52,On Time,0.05
1486548042,13465850,2023-10-12 11:17:23,3856.340087890625,Card,350,2023-10-12 11:35:23,2023-10-12 11:44:23,Slightly Delayed,0.15
1486655525,74572121,2024-04-21 13:15:43,2840.820068359375,Wallet,4512,2024-04-21 13:27:43,2024-04-21 13:29:43,On Time,0.03333333333333333
1488430001,67092149,2024-08-04 15:09:28,3630.56005859375,Card,4217,2024-08-04 15:26:28,2024-08-04 15:40:28,Slightly Delayed,0.23333333333333334
1488561572,75928073,2024-08-27 08:18:40,4053.52001953125,Cash,3970,2024-08-27 08:32:40,2024-08-27 08:31:40,On Time,-0.016666666666666666
1491360686,90649019,2023-03-21 15:49:01,822.739990234375,Upi,7070,2023-03-21 16:00:01,2023-03-21 16:11:01,Slightly Delayed,0.18333333333333332
1491991005,52215833,2024-03-04 08:49:03,3472.550048828125,Wallet,3036,2024-03-04 09:01:03,2024-03-04 09:01:03,On Time,0.0
1492403962,11389698,2023-07-09 01:43:47,5366.77978515625,Wallet,9347,2023-07-09 02:03:47,2023-07-09 02:06:47,On Time,0.05
1495465938,5607734,2023-10-15 07:21:32,3767.449951171875,Upi,4249,2023-10-15 07:38:32,2023-10-15 07:43:32,On Time,0.08333333333333333
1495517558,96373206,2024-08-17 16:36:22,2081.469970703125,Card,6728,2024-08-17 16:49:22,2024-08-17 17:14:22,Significantly Delayed,0.4166666666666667
1495975802,17390673,2024-01-27 16:30:38,781.1500244140625,Card,5886,2024-01-27 16:41:38,2024-01-27 16:43:38,On Time,0.03333333333333333
1497256618,87220860,2023-04-26 23:27:32,5278.22998046875,Card,3391,2023-04-26 23:38:32,2023-04-26 23:41:32,On Time,0.05
1498157233,19180962,2024-02-08 06:24:38,1659.8599853515625,Card,8869,2024-02-08 06:44:38,2024-02-08 06:48:38,On Time,0.06666666666666667
1506082041,11446157,2023-05-04 07:48:45,4917.47021484375,Card,3439,2023-05-04 08:00:45,2023-05-04 07:57:45,On Time,-0.05
1506599381,77345018,2024-09-18 04:36:44,465.3800048828125,Cash,5615,2024-09-18 04:47:44,2024-09-18 04:50:44,On Time,0.05
1508576390,81541985,2023-07-27 08:37:51,1407.4000244140625,Upi,2534,2023-07-27 08:49:51,2023-07-27 09:13:51,Significantly Delayed,0.4
1509646137,31456752,2024-04-12 17:05:00,4104.669921875,Card,1608,2024-04-12 17:21:00,2024-04-12 17:30:00,Slightly Delayed,0.15
1515943657,59436131,2023-09-07 18:30:15,2745.4599609375,Upi,9705,2023-09-07 18:40:15,2023-09-07 18:44:15,On Time,0.06666666666666667
1519072771,70615775,2024-08-01 04:03:15,98.31999969482422,Upi,5275,2024-08-01 04:22:15,2024-08-01 04:24:15,On Time,0.03333333333333333
1523343168,80862136,2024-07-21 18:56:11,582.8699951171875,Upi,689,2024-07-21 19:08:11,2024-07-21 19:12:11,On Time,0.06666666666666667
1523729855,54730270,2024-09-03 04:50:19,629.239990234375,Upi,9830,2024-09-03 05:03:19,2024-09-03 05:02:19,On Time,-0.016666666666666666
1524480475,14161586,2024-06-23 21:01:02,3993.18994140625,Cash,3502,2024-06-23 21:13:02,2024-06-23 21:31:02,Significantly Delayed,0.3
1525700767,61320989,2023-05-29 00:08:08,4081.199951171875,Cash,5999,2023-05-29 00:22:08,2023-05-29 00:37:08,Slightly Delayed,0.25
1525742840,39042103,2024-06-24 12:13:58,1791.0699462890625,Wallet,6808,2024-06-24 12:29:58,2024-06-24 12:24:58,On Time,-0.08333333333333333
1529363954,13251137,2024-03-27 00:21:11,924.4099731445312,Upi,8668,2024-03-27 00:35:11,2024-03-27 00:38:11,On Time,0.05
1530424665,45700739,2023-04-21 23:29:46,3107.409912109375,Cash,2261,2023-04-21 23:49:46,2023-04-21 23:51:46,On Time,0.03333333333333333
1530472691,82169898,2024-08-09 14:17:38,3469.840087890625,Upi,7153,2024-08-09 14:35:38,2024-08-09 14:46:38,Slightly Delayed,0.18333333333333332
1532065529,75464725,2023-12-07 06:28:36,2175.429931640625,Upi,5936,2023-12-07 06:43:36,2023-12-07 06:45:36,On Time,0.03333333333333333
1533583386,35912599,2023-08-28 20:16:24,4869.759765625,Wallet,8166,2023-08-28 20:27:24,2023-08-28 20:24:24,On Time,-0.05
1534993603,97507853,2024-01-07 00:13:44,2593.889892578125,Card,1931,2024-01-07 00:25:44,2024-01-07 00:20:44,On Time,-0.08333333333333333
1535818185,99772709,2024-05-03 16:30:31,1140.1600341796875,Card,4353,2024-05-03 16:42:31,2024-05-03 16:37:31,On Time,-0.08333333333333333
1536516619,15631726,2023-11-25 07:50:28,3466.590087890625,Wallet,7699,2023-11-25 08:10:28,2023-11-25 08:15:28,On Time,0.08333333333333333
1541676341,73660582,2023-08-26 23:35:13,638.3900146484375,Cash,9879,2023-08-26 23:47:13,2023-08-26 23:54:13,Slightly Delayed,0.11666666666666667
1542448934,97033691,2023-10-13 08:22:43,2557.1298828125,Upi,4662,2023-10-13 08:40:43,2023-10-13 08:39:43,On Time,-0.016666666666666666
1543944105,82804543,2024-10-21 17:50:10,3442.860107421875,Wallet,3941,2024-10-21 18:00:10,2024-10-21 18:26:10,Significantly Delayed,0.43333333333333335
1545044936,77921718,2023-08-24 23:36:46,1686.1400146484375,Cash,975,2023-08-24 23:50:46,2023-08-24 23:54:46,On Time,0.06666666666666667
1549769649,9573071,2024-05-28 13:14:29,976.5499877929688,Cash,7534,2024-05-28 13:25:29,2024-05-28 13:27:29,On Time,0.03333333333333333
1553626879,6579892,2024-10-26 14:35:25,4260.5498046875,Upi,284,2024-10-26 14:49:25,2024-10-26 14:54:25,On Time,0.08333333333333333
1553685597,22822088,2024-10-28 00:27:04,2962.7099609375,Card,3414,2024-10-28 00:43:04,2024-10-28 01:13:04,Significantly Delayed,0.5
1556153632,67215939,2024-05-04 08:35:19,1277.8499755859375,Wallet,1393,2024-05-04 08:54:19,2024-05-04 09:03:19,Slightly Delayed,0.15
1557893814,75244116,2024-04-02 12:45:33,3950.090087890625,Wallet,854,2024-04-02 13:01:33,2024-04-02 13:05:33,On Time,0.06666666666666667
1561779937,76359458,2024-03-27 22:00:35,1882.989990234375,Cash,6721,2024-03-27 22:13:35,2024-03-27 22:15:35,On Time,0.03333333333333333
1561902412,91448742,2023-06-08 19:42:33,3412.02001953125,Upi,4469,2023-06-08 20:02:33,2023-06-08 20:03:33,On Time,0.016666666666666666
1564040362,93924203,2023-08-01 11:56:52,4091.56005859375,Upi,3281,2023-08-01 12:08:52,2023-08-01 12:05:52,On Time,-0.05
1564649286,77869660,2023-12-06 03:51:09,827.4400024414062,Card,1221,2023-12-06 04:07:09,2023-12-06 04:12:09,On Time,0.08333333333333333
1565942558,40858753,2024-08-04 14:20:41,2536.81005859375,Upi,6447,2024-08-04 14:34:41,2024-08-04 14:34:41,On Time,0.0
1571085226,78961097,2024-04-07 00:35:53,4040.3798828125,Cash,8778,2024-04-07 00:50:53,2024-04-07 00:57:53,Slightly Delayed,0.11666666666666667
1575626085,78157360,2023-05-19 13:24:15,58.59000015258789,Card,9143,2023-05-19 13:43:15,2023-05-19 13:39:15,On Time,-0.06666666666666667
1577085460,74682740,2023-09-22 09:53:14,2599.080078125,Wallet,765,2023-09-22 10:11:14,2023-09-22 10:08:14,On Time,-0.05
1577703194,25641500,2024-04-28 02:35:49,1072.6199951171875,Card,4312,2024-04-28 02:48:49,2024-04-28 02:46:49,On Time,-0.03333333333333333
1578150657,32054313,2024-10-16 06:10:47,2462.699951171875,Wallet,1680,2024-10-16 06:25:47,2024-10-16 06:41:47,Significantly Delayed,0.26666666666666666
1580021952,30317733,2024-10-24 14:22:39,3705.070068359375,Cash,1432,2024-10-24 14:36:39,2024-10-24 14:32:39,On Time,-0.06666666666666667
1584863963,61877649,2024-07-21 18:13:06,1176.5,Upi,3470,2024-07-21 18:31:06,2024-07-21 18:48:06,Significantly Delayed,0.2833333333333333
1588828749,11540364,2023-11-17 13:40:42,3402.860107421875,Upi,3483,2023-11-17 13:53:42,2023-11-17 13:56:42,On Time,0.05
1589326447,77961205,2024-01-27 14:34:02,582.8699951171875,Card,1871,2024-01-27 14:47:02,2024-01-27 14:52:02,On Time,0.08333333333333333
1590988730,42208242,2023-12-21 22:30:21,1928.0999755859375,Cash,440,2023-12-21 22:41:21,2023-12-21 22:41:21,On Time,0.0
1592757566,78903046,2024-07-17 15:09:40,4787.669921875,Wallet,6742,2024-07-17 15:24:40,2024-07-17 15:44:40,Significantly Delayed,0.3333333333333333
1593291198,93122847,2024-09-30 22:30:00,2056.800048828125,Cash,8741,2024-09-30 22:40:00,2024-09-30 22:55:00,Slightly Delayed,0.25
1595123446,30188374,2024-02-27 00:40:54,864.2999877929688,Cash,8150,2024-02-27 00:53:54,2024-02-27 00:55:54,On Time,0.03333333333333333
1598213217,37947202,2023-08-09 12:40:16,4755.759765625,Wallet,1657,2023-08-09 12:53:16,2023-08-09 12:49:16,On Time,-0.06666666666666667
1602291242,19581959,2023-03-29 09:40:52,2648.419921875,Wallet,8540,2023-03-29 09:57:52,2023-03-29 09:58:52,On Time,0.016666666666666666
1602396548,11063505,2024-09-09 23:44:19,2790.669921875,Card,3453,2024-09-09 23:59:19,2024-09-10 00:01:19,On Time,0.03333333333333333
1605287230,7076456,2023-08-08 06:37:33,3945.47998046875,Upi,9638,2023-08-08 06:52:33,2023-08-08 06:52:33,On Time,0.0
1606381345,31940833,2023-03-22 12:45:37,3635.31005859375,Cash,883,2023-03-22 12:56:37,2023-03-22 12:51:37,On Time,-0.08333333333333333
1608084881,85907588,2024-03-21 23:37:31,307.2300109863281,Upi,7323,2024-03-21 23:52:31,2024-03-21 23:53:31,On Time,0.016666666666666666
1609331948,8791577,2024-01-04 14:06:21,3648.360107421875,Upi,2696,2024-01-04 14:19:21,2024-01-04 14:19:21,On Time,0.0
1611921781,48776805,2023-06-01 13:00:30,2698.659912109375,Card,7520,2023-06-01 13:10:30,2023-06-01 13:10:30,On Time,0.0
1617565217,43518622,2024-06-01 12:51:43,2865.0400390625,Upi,4961,2024-06-01 13:03:43,2024-06-01 13:02:43,On Time,-0.016666666666666666
1617927874,84993732,2024-09-14 15:59:03,1025.1800537109375,Upi,4127,2024-09-14 16:09:03,2024-09-14 16:12:03,On Time,0.05
1621109077,87450286,2024-03-25 17:49:50,4969.830078125,Card,3410,2024-03-25 17:59:50,2024-03-25 18:06:50,Slightly Delayed,0.11666666666666667
1624690598,52048413,2024-03-23 03:57:00,1705.949951171875,Upi,4852,2024-03-23 04:10:00,2024-03-23 04:06:00,On Time,-0.06666666666666667
1633238374,26303194,2023-08-12 10:41:14,539.9199829101562,Upi,5955,2023-08-12 10:52:14,2023-08-12 10:56:14,On Time,0.06666666666666667
1635083835,79135318,2023-09-27 08:43:18,2104.239990234375,Card,8601,2023-09-27 09:01:18,2023-09-27 09:16:18,Slightly Delayed,0.25
1642059453,7378768,2023-08-12 05:14:33,1277.6199951171875,Card,9556,2023-08-12 05:33:33,2023-08-12 05:36:33,On Time,0.05
1643011737,32585389,2024-07-14 08:23:35,2808.919921875,Cash,2251,2024-07-14 08:37:35,2024-07-14 08:42:35,On Time,0.08333333333333333
1643234106,37691544,2024-09-12 03:52:26,1196.699951171875,Wallet,53,2024-09-12 04:06:26,2024-09-12 04:21:26,Slightly Delayed,0.25
1643246998,90649019,2023-10-29 16:54:28,1700.52001953125,Upi,9371,2023-10-29 17:12:28,2023-10-29 17:18:28,Slightly Delayed,0.1
1645212433,67918495,2024-08-07 04:29:32,1736.2099609375,Upi,7086,2024-08-07 04:41:32,2024-08-07 05:08:32,Significantly Delayed,0.45
1645477578,47625855,2023-07-20 07:52:09,1617.8599853515625,Cash,3781,2023-07-20 08:10:09,2023-07-20 08:05:09,On Time,-0.08333333333333333
1646665366,51387106,2024-07-26 18:45:20,1086.27001953125,Wallet,3097,2024-07-26 19:01:20,2024-07-26 19:13:20,Slightly Delayed,0.2
1648146562,95364457,2023-05-14 23:08:30,2953.31005859375,Cash,5416,2023-05-14 23:26:30,2023-05-14 23:23:30,On Time,-0.05
1659181364,27513158,2023-08-26 23:39:59,918.5800170898438,Upi,5139,2023-08-26 23:49:59,2023-08-26 23:59:59,Slightly Delayed,0.16666666666666666
1661854320,79169760,2024-09-28 09:51:29,2680.3798828125,Upi,9324,2024-09-28 10:11:29,2024-09-28 10:16:29,On Time,0.08333333333333333
1665004352,5226128,2023-08-01 05:40:59,1989.9100341796875,Cash,3040,2023-08-01 05:52:59,2023-08-01 05:50:59,On Time,-0.03333333333333333
1666202264,85474732,2023-05-07 10:21:06,2389.830078125,Cash,8113,2023-05-07 10:39:06,2023-05-07 10:45:06,Slightly Delayed,0.1
1668737869,69908484,2023-03-23 23:45:26,2907.389892578125,Wallet,5364,2023-03-24 00:00:26,2023-03-23 23:57:26,On Time,-0.05
1668797251,27698051,2023-05-18 00:30:10,1926.43994140625,Card,8469,2023-05-18 00:44:10,2023-05-18 00:49:10,On Time,0.08333333333333333
1669690997,62600289,2023-12-25 15:46:20,1132.3299560546875,Cash,1587,2023-12-25 16:05:20,2023-12-25 16:10:20,On Time,0.08333333333333333
1670694517,92356639,2024-08-09 17:39:54,3118.22998046875,Cash,5284,2024-08-09 17:55:54,2024-08-09 17:50:54,On Time,-0.08333333333333333
1673794089,48167795,2024-02-06 16:10:43,891.1300048828125,Cash,2365,2024-02-06 16:24:43,2024-02-06 16:19:43,On Time,-0.08333333333333333
1674463798,52085702,2024-09-21 13:31:34,3497.860107421875,Upi,7301,2024-09-21 13:43:34,2024-09-21 13:49:34,Slightly Delayed,0.1
1675849477,36998375,2024-06-11 20:01:49,1650.6600341796875,Upi,5579,2024-06-11 20:13:49,2024-06-11 20:18:49,On Time,0.08333333333333333
1677502866,24644542,2024-01-18 08:32:32,83.18000030517578,Upi,7141,2024-01-18 08:46:32,2024-01-18 08:43:32,On Time,-0.05
1678557345,49136375,2024-05-12 17:05:42,1308.239990234375,Wallet,4525,2024-05-12 17:20:42,2024-05-12 17:20:42,On Time,0.0
